note,review_type,level,check,finding
the-chat-history-model-trades-context-efficiency-for-implementation-simplicity.md,prose-review,CLEAN,Source residue,"The note operates at architecture/design level throughout. Terms like ""chat history,"" ""bounded context,"" ""handoff artifacts,"" ""sub-agents,"" and ""prompt assembly"" are native to its claimed domain (LLM application architecture). No leaked vocabulary from a narrower source domain was detected."
the-chat-history-model-trades-context-efficiency-for-implementation-simplicity.md,prose-review,CLEAN,Pseudo-formalism,"The note contains no formal notation, equations, or symbolic apparatus. It argues entirely in prose."
the-chat-history-model-trades-context-efficiency-for-implementation-simplicity.md,prose-review,CLEAN,Orphan references,"No specific figures, data points, percentages, or named studies appear. All claims are architectural arguments rather than empirical citations. No unsourced specifics to flag."
the-chat-history-model-trades-context-efficiency-for-implementation-simplicity.md,prose-review,CLEAN,Unbridged cross-domain evidence,The note does not cite evidence from outside its domain. All reasoning stays within LLM application architecture. No cross-domain transfer issues.
the-chat-history-model-trades-context-efficiency-for-implementation-simplicity.md,prose-review,CLEAN,Redundant restatement,"Each paragraph advances the argument: paragraph 1 states the thesis, paragraph 2 develops the advantage, paragraph 3 introduces the cost, paragraph 4 describes the drift, paragraph 5 sets up the contrast framing, and paragraph 6 positions the note relative to a downstream claim. No section reopens ground already covered."
the-chat-history-model-trades-context-efficiency-for-implementation-simplicity.md,prose-review,CLEAN,Anthropomorphic framing,"The note attributes no mental states to models. ""Let the model re-read everything"" uses ""re-read"" loosely but in the context of describing what the architecture causes (the model processes the full transcript), not attributing comprehension. No stronger anthropomorphic language appears."
three-space-agent-memory-maps-to-tulving-taxonomy.md,prose-review,WARN,Confidence miscalibration,"The note's own critical assessment — ""The mapping to Tulving is suggestive but may be decorative"" — is hedged appropriately. However, the table in the body presents the mapping as a clean, settled alignment (""Semantic — facts and concepts | Knowledge graph"", ""Episodic — personal experience | Self space"", ""Procedural — how to do things | Operational space"") without any hedging. The table reads as established correspondence, while the final paragraph walks it back. A reader skimming the table gets a different epistemic impression than a reader who finishes the note."
three-space-agent-memory-maps-to-tulving-taxonomy.md,prose-review,INFO,Unbridged cross-domain evidence,"The note maps Tulving's taxonomy (human cognitive science) to agent memory systems (software architecture) and flags this mapping as potentially decorative. The bridge question — why would a taxonomy of human memory types predict useful engineering partitions? — is acknowledged but not answered. This is handled honestly (""Whether the cognitive science analogy adds explanatory power beyond that remains to be seen""), but a reader looking for the mechanism that justifies the transfer will not find one. Since the note already flags the gap, this is informational rather than a warning."
three-space-agent-memory-maps-to-tulving-taxonomy.md,prose-review,CLEAN,Source residue,"The note claims to be about agent memory architecture mapped to cognitive science. All terms (""knowledge graph,"" ""atomic notes,"" ""indexes,"" ""session artifacts,"" ""friction observations"") belong to the agent/KB domain, and Tulving's terminology is clearly attributed to cognitive science. No leaked domain-specific framing from the source article."
three-space-agent-memory-maps-to-tulving-taxonomy.md,prose-review,CLEAN,Pseudo-formalism,"The table is the closest thing to formalism. It organizes a three-way mapping with concrete examples and a ""metabolic rate"" column. Removing the table would make the correspondence harder to parse. The table does real organizational work and does not overstate precision."
three-space-agent-memory-maps-to-tulving-taxonomy.md,prose-review,CLEAN,Proportion mismatch,The core claim is that three qualitatively different memory spaces map to Tulving's taxonomy. The table and the paragraph explaining lifecycle differences carry this claim. The critical assessment paragraph is appropriately shorter. Proportions match the note's purpose as a concise mapping note with honest skepticism.
three-space-agent-memory-maps-to-tulving-taxonomy.md,prose-review,CLEAN,Orphan references,"The note cites one source (Cornelius, Agentic Note-Taking #19) and attributes all empirical/theoretical claims to it or to the note's own analysis. No unattributed figures, percentages, or named studies."
three-space-agent-memory-maps-to-tulving-taxonomy.md,prose-review,CLEAN,Redundant restatement,"The note is short (four substantive paragraphs). Each paragraph advances: (1) source attribution and mapping overview, (2) table, (3) lifecycle insight, (4) claimed failure modes with empirical caveat, (5) critical assessment. No paragraph restates a prior paragraph's conclusion."
three-space-agent-memory-maps-to-tulving-taxonomy.md,prose-review,CLEAN,Anthropomorphic framing,"No anthropomorphic language applied to models or agents. The note uses ""agent memory systems,"" ""store,"" ""accumulates,"" ""churn"" — all mechanistic terms."
three-space-memory-separation-predicts-measurable-failure-modes.md,prose-review,WARN,Source residue,"The note references stale paths from a previous project structure: ""`docs/notes/`, `arscontexta/self/`, `arscontexta/ops/`"" (line 21) and repeats them in ""What counts as evidence"" (lines 46, 50). These paths no longer exist in the current project (the related-systems review of arscontexta explicitly notes they are stale). A reader encountering this note for the first time has no way to run the proposed observation protocol because the concrete system it targets has been reorganized. The paths now function as source residue from an earlier project state rather than actionable references."
three-space-memory-separation-predicts-measurable-failure-modes.md,prose-review,WARN,Source residue,"The note says ""we already run a system"" and ""watch for evidence of the failure modes during normal use"" (line 21, line 25). The first-person plural and present-tense framing assumes a specific operational context (an earlier version of this project) that no longer matches. This is temporal residue rather than domain residue, but the effect is the same: the note reads as a work-in-progress memo from a specific moment rather than a durable knowledge artifact."
three-space-memory-separation-predicts-measurable-failure-modes.md,prose-review,INFO,Proportion mismatch,"The title claims the note is about ""measurable failure modes,"" and the most important section for that claim is ""What counts as evidence"" (which operationalizes what measurement means). That section gets 3 short paragraphs. The ""Observation protocol"" section, which is essentially a checklist of questions, gets comparable space. The sections are reasonably balanced, but ""What counts as evidence"" could be developed further — specifically the ""against"" and ""boring explanation"" cases deserve the same concrete-path treatment that the ""for"" case receives. This is mild enough to be INFO rather than WARN."
three-space-memory-separation-predicts-measurable-failure-modes.md,prose-review,INFO,Confidence miscalibration,"The note attributes the three-space model to Cornelius and frames it as a claim to be validated, which is well-calibrated. However, the failure mode descriptions in section ""The predicted failure modes"" use direct declarative language (""Session observations, processing notes, and transient friction reports appear alongside durable knowledge"") that reads as reporting observed facts rather than predicted consequences. Since these are predictions to be tested (the note's own framing), the language could be slightly more conditional. This is a minor calibration gap — the section heading ""predicted"" does some work, but the body paragraphs don't carry that framing."
three-space-memory-separation-predicts-measurable-failure-modes.md,prose-review,CLEAN,Pseudo-formalism,"No formal notation, variables, or equations appear in the note. The argument is carried entirely in prose and structured lists. Nothing to flag."
three-space-memory-separation-predicts-measurable-failure-modes.md,prose-review,CLEAN,Orphan references,"The note cites ""Cornelius, Agentic Note-Taking #19"" as the source for the three-space claim, and the companion note (three-space-agent-memory-maps-to-tulving-taxonomy.md) provides the full URL. The ""50+ notes"" figure in the open questions section is explicitly framed as a speculative threshold (""We may need 50+ notes before search pollution is measurable""), not as an empirical claim. No unsourced data points or specific studies appear."
three-space-memory-separation-predicts-measurable-failure-modes.md,prose-review,CLEAN,Unbridged cross-domain evidence,"The Tulving taxonomy reference (line 50, ""The Tulving mapping adds no explanatory power beyond 'keep your folders tidy'"") is used skeptically rather than as supporting evidence. The note questions whether the cognitive science analogy earns its keep, which is the opposite of unbridged transfer. The companion note handles the Tulving mapping in detail; this note only references it to raise the ""boring explanation"" alternative."
three-space-memory-separation-predicts-measurable-failure-modes.md,prose-review,CLEAN,Redundant restatement,"Each section opens with new material. ""The predicted failure modes"" introduces the three categories. ""Observation protocol"" introduces the checklist methodology. ""What counts as evidence"" introduces the evaluation criteria. ""Open questions"" introduces unresolved issues. No section restates a prior section's conclusion before beginning its own contribution."
three-space-memory-separation-predicts-measurable-failure-modes.md,prose-review,CLEAN,Anthropomorphic framing,"The note uses ""the agent searches,"" ""the agent re-derives,"" and ""the agent starts a new session"" — these describe observable agent behaviors (executing searches, recomputing, initializing) rather than attributing mental states. No instances of ""knows,"" ""understands,"" ""believes,"" or ""possesses knowledge"" applied to the agent. Clean."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,WARN,Source residue,"The opening example uses a domain-specific claim title — ""approvals guard against LLM mistakes not active attacks"" — that belongs to a security/approval-system domain entirely unrelated to the note's topic (knowledge management, note titling). The example is presented in a blockquote without any framing that identifies it as an illustrative example from a different domain. A reader encountering this note for the first time may wonder what approvals and security boundaries have to do with note-taking conventions."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,WARN,Proportion mismatch,"The core claim — that claim-titled notes enable traversal-as-reasoning — is developed across a brief opening section (~7 lines) and the ""Why it works"" section (~12 lines of prose plus a 3-item bullet list). The boundary analysis in ""Where it breaks: multi-claim documents"" is substantially longer (~20 lines of prose plus a table plus a multi-line discussion of definitional notes and the two-layer coexistence). The exception analysis receives more development than the primary mechanism. The note's title promises a positive claim (""enables traversal as reasoning""), but the longest section is about where it does not work."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,INFO,Source residue,"The programming-language metaphor (""typed signature,"" ""undocumented function,"" ""return value"") in the opening paragraph is internally consistent and well-developed, but it is dense. Since the note's audience is anyone working with knowledge systems (not necessarily programmers), readers without programming background may find ""undocumented function"" and ""return value"" opaque. This is borderline — the metaphor does real work, but it assumes a specific audience."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,INFO,Confidence miscalibration,"The ""Prior work"" section states that ""Propositional titles are established practice in several fields"" and lists four traditions, but the TODO at the end acknowledges ""This survey is from the agent's training data, not systematic."" The body text presents the survey with the confidence of established fact while the TODO caveat is easy to miss. The tension between the assertive framing and the acknowledged limitation is minor but worth noting."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,INFO,Anthropomorphic framing,"Line 36 says ""agents can curate what to load based on what each note argues"" — ""argues"" attributes intentional argumentation to a note. This is mild and arguably conventional (notes ""argue"" in the same way papers ""argue""), but strictly speaking, notes contain arguments; they do not perform arguing. Similarly ""what they argue"" could be ""what they contain"" or ""what claims they make."" This is a stylistic choice, not a clear error."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,CLEAN,Pseudo-formalism,"No formal notation or symbolic apparatus present. The table in ""Where it breaks"" is a classification aid, not pseudo-formalism — it organizes a taxonomy that the prose already develops. Clean."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,CLEAN,Orphan references,"No unsourced specific numbers, percentages, or named studies. The references to Matuschak, Luhmann, Toulmin, and arscontexta are all either linked or flagged as needing ingestion (the TODO). Clean."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,CLEAN,Unbridged cross-domain evidence,"The prior-work references (academic writing, journalism, Zettelkasten) are presented as analogous practices, not as direct evidence that the mechanism works in knowledge bases. The note does not claim ""because journalism does X, therefore KB design should do X"" — it claims these are instances of the same principle. The Toulmin model is cited as providing formal structure, with a link to the source. No unbridged transfer detected. Clean."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,CLEAN,Redundant restatement,"Each section opens with new content. ""Why it works"" does not re-explain the opening; it introduces the grammatical composability argument. ""Where it breaks"" does not restate ""Why it works""; it immediately identifies the boundary condition. ""The shadow side"" adds a new epistemic point (some ideas resist single-sentence formulation). Clean."
title-as-claim-exposes-commitments-enabling-popperian-maintenance.md,prose-review,WARN,Confidence miscalibration,"""Maintenance cost scales with the number of notes times the cost of loading each one"" and ""Maintenance cost scales with the number of *doubtful* claims"" are stated as direct assertions, but these are the note's own analytical constructions — not cited findings. The cost-scaling model (total notes vs. doubtful claims) is a plausible framing, not an established result. The prose uses ""scales with"" language that reads as a quantitative claim without hedging."
title-as-claim-exposes-commitments-enabling-popperian-maintenance.md,prose-review,INFO,Proportion mismatch,"The note's title promises two things: (1) claim titles expose commitments, and (2) this enables Popperian maintenance. The Popperian angle appears only in the final paragraph and receives about two sentences of development. The comparison between topic-title indexes and claim-title indexes (the middle two paragraphs) carries the bulk of the word count but serves more as setup than as the distinctively Popperian point. The note is short enough that this is mild, but the Popperian framing — which is the note's differentiator from the parent note on traversal — could bear more development."
title-as-claim-exposes-commitments-enabling-popperian-maintenance.md,prose-review,CLEAN,Source residue,"The note operates at the level of knowledge-management methodology throughout. Examples (""memory notes,"" ""linking thoughts,"" ""structure enables navigation without reading everything"") are all drawn from KB practice, matching the note's claimed domain. No domain-specific residue from a narrower source detected."
title-as-claim-exposes-commitments-enabling-popperian-maintenance.md,prose-review,CLEAN,Pseudo-formalism,"No formal notation or mathematical apparatus present. The ""scales with"" language is prose, not pseudo-formal."
title-as-claim-exposes-commitments-enabling-popperian-maintenance.md,prose-review,CLEAN,Orphan references,"No specific figures, data points, percentages, or named studies appear without citation. The only external reference is to Popper's criterion, which is sufficiently well-known to stand without a specific citation in this context."
title-as-claim-exposes-commitments-enabling-popperian-maintenance.md,prose-review,CLEAN,Unbridged cross-domain evidence,"No cross-domain evidence transfer is attempted. The Popper reference is used as a framing analogy within the same domain (knowledge management), not as empirical evidence from a different field."
title-as-claim-exposes-commitments-enabling-popperian-maintenance.md,prose-review,CLEAN,Redundant restatement,"The note is compact (four paragraphs). Each paragraph advances a new point: (1) the separate maintenance benefit, (2) the topic-title problem, (3) the claim-title solution, (4) the Popperian framing and example. No section reopens what a prior section already established."
title-as-claim-exposes-commitments-enabling-popperian-maintenance.md,prose-review,CLEAN,Anthropomorphic framing,"No language attributing human-like properties to models. The note discusses human reviewers and knowledge management practices, so terms like ""believe"" (""do I still believe this?"") refer to the human maintainer, not a model."
title-as-claim-makes-overlap-between-notes-visible.md,prose-review,WARN,Confidence miscalibration,"The note asserts ""note proliferation is the default failure mode of a growing KB"" as established fact, but this is the note's own claim — no source is cited and no argument is given for why proliferation rather than, say, staleness, fragmentation, or inconsistency is the *default* failure mode. The word ""default"" makes this a strong commitment that needs either support or hedging (e.g., ""a common failure mode"" or ""a primary failure mode"")."
title-as-claim-makes-overlap-between-notes-visible.md,prose-review,INFO,Proportion mismatch,"The note's core claim is that claim titles make overlap visible at the index level. The opening example (two claim titles that clearly overlap) does effective work for this. However, the second and third paragraphs both develop a secondary point — that this benefit scales with index size — while the primary mechanism (why claim titles expose overlap but topical titles hide it) gets only the opening paragraph. The scaling argument is plausible but less load-bearing than the primary mechanism. The note is short enough that this is not severe, but the core mechanism could bear slightly more development (e.g., what exactly makes two claim titles recognizable as overlapping — shared vocabulary? shared predicate structure? shared object of assertion?)."
title-as-claim-makes-overlap-between-notes-visible.md,prose-review,CLEAN,Source residue,"The note's claimed generality level is KB maintenance methodology. The two example titles (""prompt refinement is cleaner for the callee"", ""conversation pollutes callee context with misframing"") are domain-specific (agent communication), but they are clearly framed as illustrative examples — they appear as quoted list items demonstrating what an index looks like. The topical counterexamples (""agent communication patterns"", ""sub-agent coordination"") are similarly framed. No residue leaks into the argument itself."
title-as-claim-makes-overlap-between-notes-visible.md,prose-review,CLEAN,Pseudo-formalism,"No formal notation, equations, or symbolic apparatus appears in the note. Clean."
title-as-claim-makes-overlap-between-notes-visible.md,prose-review,CLEAN,Orphan references,"No specific figures, data points, percentages, or named studies appear. The note argues from structural reasoning rather than empirical claims. Clean."
title-as-claim-makes-overlap-between-notes-visible.md,prose-review,CLEAN,Unbridged cross-domain evidence,No cross-domain evidence is cited. The note stays within its own domain (KB maintenance methodology) throughout. Clean.
title-as-claim-makes-overlap-between-notes-visible.md,prose-review,CLEAN,Redundant restatement,"The note has no section headers and flows as a single argument across three paragraphs. Each paragraph advances: (1) the mechanism with examples, (2) why it matters (proliferation + cost reduction), (3) scaling behavior. No paragraph restates a prior one's conclusion. Clean."
title-as-claim-makes-overlap-between-notes-visible.md,prose-review,CLEAN,Anthropomorphic framing,"No language attributes human-like cognitive properties to models. The note discusses human maintainers scanning indexes, which is straightforward. Clean."
trace-derived-learning-techniques-in-related-systems.md,prose-review,WARN,Proportion mismatch,"The note's core analytical contribution is the two-axis taxonomy (ingestion pattern + promotion target), the artifact-structure spectrum, and the ""what remains open"" synthesis. These occupy roughly the final third of the note. The per-system catalog occupies roughly the first two-thirds. The catalog is necessary evidence, but the synthesis sections that do the comparative work -- ""What the comparison makes concrete,"" the artifact-structure spectrum, ""What looks borrowable,"" ""What remains open"" -- are where the title's promise (""trace-derived learning techniques"") gets paid off. As written, a reader must traverse ~5000 words of per-system description before reaching the comparative analysis that gives those descriptions meaning. The per-system sections are individually well-executed, but their aggregate weight buries the payoff."
trace-derived-learning-techniques-in-related-systems.md,prose-review,WARN,Confidence miscalibration,"""The same five stages appear"" (line 17) and the five-stage framework (Trigger, Source format, Extraction schema, Promotion/storage, Reinjection) are the note's own analytical construction imposed on the survey data -- a reasonable decomposition, but not a finding reported by the systems themselves. The assertive framing (""the same five stages appear"") presents this as discovered structure rather than proposed structure. Compare with the more careful ""The systems separate on two axes"" later, which at least frames the taxonomy as an observation rather than an inherent property."
trace-derived-learning-techniques-in-related-systems.md,prose-review,INFO,Proportion mismatch,"The ""What looks borrowable"" section (lines 312-323) is a bulleted list of twelve design patterns without development. Each bullet names a pattern and gives one sentence of context, but none explains the tradeoff or limitation. Compare with ""What remains open"" (lines 327-336), which develops its points with reasoning. The borrowable-patterns list reads as a brainstorm dump rather than analysis at the same level as the rest of the note."
trace-derived-learning-techniques-in-related-systems.md,prose-review,INFO,Redundant restatement,"The opening of ""What the comparison makes concrete"" (line 253: ""The systems separate on two axes"") repeats what the introduction already stated (line 11: ""this note reviews what each system actually does, then draws out the two axes that separate them""). The repetition is mild and arguably serves as a structural anchor after the long catalog, but in a note this long it reinforces the sense that the catalog and the analysis were written as separate pieces."
trace-derived-learning-techniques-in-related-systems.md,prose-review,CLEAN,Source residue,"The note surveys seventeen systems and uses system-specific terminology (session files, JSONL, Chroma, MCTS, etc.) throughout. All such terms belong to the systems being described and are appropriate to the note's claimed scope -- a code-inspected cross-system comparison. No domain-specific framing leaked from a narrower source context. The vocabulary is consistently at the level of agent-system engineering."
trace-derived-learning-techniques-in-related-systems.md,prose-review,CLEAN,Pseudo-formalism,"The note contains no formal notation, equations, or mathematical apparatus. The five-stage framework and two-axis taxonomy are presented as verbal decompositions. The table in ""Log formats matter more than the prompts"" is descriptive, not pseudo-formal. No decorative formalism detected."
trace-derived-learning-techniques-in-related-systems.md,prose-review,CLEAN,Orphan references,"Scanned for specific numbers, named studies, or empirical claims. The note's empirical claims are all grounded in the code-inspected systems described in the note itself, with system names and code paths serving as implicit citations. The source-only systems (AgeMem, Trajectory-Informed Memory Generation) are explicitly flagged as lower-confidence and link to their ingest notes. No unsupported specific figures or orphan data points found."
trace-derived-learning-techniques-in-related-systems.md,prose-review,CLEAN,Unbridged cross-domain evidence,The note stays within its domain (agent and LLM systems that learn from traces). All evidence comes from code inspection of systems in the same domain as the note's claims. No cross-domain transfer claims are made without bridging.
trace-derived-learning-techniques-in-related-systems.md,prose-review,CLEAN,Anthropomorphic framing,"Scanned for agency language. The note consistently uses mechanical/system language: ""mines,"" ""extracts,"" ""promotes,"" ""stores,"" ""consumes,"" ""writes."" Systems are described as performing operations, not as knowing, understanding, or believing. The phrase ""decides what deserves trust and persistence"" (line 336) is applied to the open problem of evaluation, not attributed to a model's internal states. No problematic anthropomorphic framing detected."
traditional-debugging-intuitions-break-when-tool-loops-can-recover-semantically.md,prose-review,WARN,Orphan references,"The final paragraph references ""synchronous reporting or asynchronous log analysis"" as mechanisms discussed in the parent note, but frames them parenthetically as ""(degraded-execution observability)"" — a term that appears nowhere in the parent note's title or description. The link text says ""degraded-execution observability"" but the linked note is titled ""apparent success is an unreliable health signal in framework-owned tool loops."" If the parent note actually uses that phrase internally, the reference is fine but opaque to a reader who hasn't loaded it; if it doesn't, this is a phantom label."
traditional-debugging-intuitions-break-when-tool-loops-can-recover-semantically.md,prose-review,INFO,Source residue,"The note is pitched at the general level of ""programmers trained on traditional software"" vs. agent tool loops. The vocabulary stays domain-neutral throughout — ""retry,"" ""fallback,"" ""cached value,"" ""exception handling"" are standard software engineering, not residue from a narrower source. However, the phrase ""browse directly instead of using the intended helper"" in the ""What changes"" section is notably concrete and specific, possibly echoing a particular incident (e.g., an agent browsing the web instead of using a helper tool). It reads naturally as an illustrative detail, but it is the one place where the abstraction level dips."
traditional-debugging-intuitions-break-when-tool-loops-can-recover-semantically.md,prose-review,CLEAN,Pseudo-formalism,"No formal notation, equations, or symbolic apparatus anywhere in the note. All argumentation is conducted in prose. Check passes cleanly."
traditional-debugging-intuitions-break-when-tool-loops-can-recover-semantically.md,prose-review,CLEAN,Confidence miscalibration,"The note's claims are appropriately calibrated. It asserts the mechanism (""an LLM can interpret a tool failure, infer the user's intent, and synthesize a new path"") as a factual capability, which is well-established. The inferential chain — that this breaks inherited debugging heuristics — is presented as reasoned argument, not as an empirical finding. The word ""predictable"" in ""The misread is predictable"" is assertive but defensible since the note has just built the case for why. No speculative frameworks are presented as established, and no established findings are over-hedged."
traditional-debugging-intuitions-break-when-tool-loops-can-recover-semantically.md,prose-review,CLEAN,Proportion mismatch,"The core claim is that traditional debugging intuitions break because semantic recovery hides infrastructure failures. The three body sections are well-proportioned: ""Why the old intuition is reasonable"" (background, one paragraph), ""What changes with semantic recovery"" (the mechanism, one paragraph), ""How this misleads in practice"" (implications, two paragraphs). The load-bearing section (""What changes"") and the practical consequences section (""How this misleads"") together carry the argument and receive the most development. Proportions match the claim structure."
traditional-debugging-intuitions-break-when-tool-loops-can-recover-semantically.md,prose-review,CLEAN,Redundant restatement,"Each section opens with new content. ""Why the old intuition is reasonable"" establishes the baseline. ""What changes with semantic recovery"" moves to the new mechanism. ""How this misleads in practice"" turns to downstream effects. The opening of ""How this misleads"" (""Debugging intuition is largely about where to look next"") is a new framing, not a restatement of the prior section's conclusion. No redundant openings detected."
traditional-debugging-intuitions-break-when-tool-loops-can-recover-semantically.md,prose-review,CLEAN,Anthropomorphic framing,"The note uses ""the model can reinterpret the error,"" ""infer the user's intent,"" and ""synthesize a new path."" These verbs attribute semantic processing to the model, but the note's entire argument depends on the claim that LLMs actually do perform this kind of semantic recovery — it is not casual anthropomorphism but a deliberate characterization of model behavior that the note is built around. The note also uses ""the model's semantic understanding,"" which is the strongest anthropomorphic phrase; however, in context it functions as a shorthand for the model's ability to process task semantics, and replacing it would weaken the argument without adding precision. Acceptable usage."
traditional-debugging-intuitions-break-when-tool-loops-can-recover-semantically.md,prose-review,CLEAN,Unbridged cross-domain evidence,"The note does not cite studies or empirical findings from outside its domain. It reasons from general software engineering practice (traditional debugging) to agent-based systems, but the transfer is the note's subject matter, not an unstated assumption. No cross-domain evidence is borrowed without a bridge."
traversal-improves-the-graph.md,prose-review,WARN,Confidence miscalibration,"""But fixing things on the spot is wrong for our system"" and ""The improvement costs more attention than the original task"" are stated as established facts, but they are design judgments specific to this system's cost model. The note doesn't present evidence that on-the-spot fixing is always more expensive — it could be cheaper for trivial fixes (e.g., correcting a broken link takes seconds). The claim is plausible but presented with more certainty than warranted for a seedling note introducing a proposed workflow."
traversal-improves-the-graph.md,prose-review,WARN,Proportion mismatch,"The core claim is in the title: traversal improves the graph. The mechanism by which this happens — the log-based deferred improvement workflow — is the load-bearing contribution. The ""What the agent notices during traversal"" section (a bullet list of observation types) gets roughly equal space to ""The log as deferred improvement"" section, but it carries less weight. It enumerates categories without explaining how they connect to the log mechanism or what makes them recognizable during traversal versus requiring deeper analysis. Meanwhile, the Co-evolution section, which carries the note's deepest insight (why deferral is necessary given LLM cost structure), is compressed into two paragraphs."
traversal-improves-the-graph.md,prose-review,INFO,Source residue,"The note references arscontexta and Luhmann's Zettelkasten as motivating sources. The arscontexta framing is well-integrated — the note explicitly names it as a source and explains the adaptation. The Luhmann reference (""Luhmann could scribble a correction on a card in seconds"") introduces a concrete image from a specific practice domain, but it is framed as an explicit comparison rather than leaking as assumed context. This is borderline — the Luhmann comparison works as a contrast, but a reader unfamiliar with Zettelkasten gets no context for who Luhmann is or why his system matters."
traversal-improves-the-graph.md,prose-review,INFO,Anthropomorphic framing,"""The agent gets better at navigating the graph"" (quoted from arscontexta) attributes learning to the agent across sessions, but LLM agents are stateless — they don't retain traversal experience between sessions. The note's own framing (""the agent's traversal experience generates improvement signals"") also implies the agent accumulates experience. The improvement actually happens in the graph (via the log), not in the agent. This is a minor mismatch between the language and the actual mechanism."
traversal-improves-the-graph.md,prose-review,CLEAN,Pseudo-formalism,"No formal notation, variables, or mathematical apparatus present. The note uses prose throughout."
traversal-improves-the-graph.md,prose-review,CLEAN,Orphan references,"No unsourced empirical claims, specific numbers, or named studies appear without attribution. The arscontexta source is linked. Luhmann is referenced by name but as a well-known historical figure in note-taking methodology, not as an empirical claim requiring citation."
traversal-improves-the-graph.md,prose-review,CLEAN,Unbridged cross-domain evidence,"The arscontexta reference is from a closely related domain (agentic note-taking methodology) and needs no bridging. The Luhmann reference is explicitly positioned as a contrast (""the key difference from Luhmann's Zettelkasten""), not as transferred evidence. No cross-domain evidence is used without bridging."
traversal-improves-the-graph.md,prose-review,CLEAN,Redundant restatement,"Each section opens with new content. ""The log as deferred improvement"" opens with the solution (separation of noticing from fixing), not a restatement of the problem. ""Co-evolution"" opens with the arscontexta quote, advancing the argument rather than restating the log mechanism."
two-context-boundaries-govern-collection-operations.md,prose-review,WARN,Confidence miscalibration,"The note introduces a novel analytical framework — the two-boundary model with three operational regimes — but presents it with assertive language throughout. ""The two boundaries create three regimes"" and ""Orientation still works"" and ""descriptions become the only content that participates in index-level operations"" all assert as established what is actually the note's own proposed decomposition. The note's status is `seedling`, which makes the mismatch more notable: the prose reads as settled theory, not as a proposed model being tried on."
two-context-boundaries-govern-collection-operations.md,prose-review,WARN,Proportion mismatch,"The core claim is the two-boundary model itself (title, opening section, ""The two boundaries"" section). But the ""Consequences"" section — especially ""Library/workshop separation is an operational necessity"" — is substantially longer and more developed than the section that introduces and justifies the boundaries. The full-text boundary gets one paragraph; the index boundary gets one paragraph; then the consequences of the library/workshop separation get three paragraphs with detailed references to ADR 003, quality scores, and bullet-pointed strategy decomposition. The load-bearing idea (the two boundaries and why they diverge) is thinner than what follows from it."
two-context-boundaries-govern-collection-operations.md,prose-review,INFO,Redundant restatement,"The opening paragraph restates the areas note's argument (""It treats both as sharing one constraint: context is finite. But the two operations have different minimum resolution requirements."") before reaching the note's own contribution. This recapitulation is borderline — it does set up the specific point of departure — but the sentence ""Comparative reading needs full note bodies — you can't detect redundancy between two notes from their descriptions alone"" could be the opening move, with the areas-note reference as a parenthetical rather than a full paragraph of setup."
two-context-boundaries-govern-collection-operations.md,prose-review,INFO,Source residue,"The note is written at a general level (any note collection, context boundaries as abstract concept) but every concrete example is specific to this KB's own tooling: `/connect`, `index.md`, WRITING.md's 40-note threshold, ADR 003, quality scores. This is not exactly domain leakage — the note is explicitly about KB operations. But the title and framing (""any note collection faces two context boundaries"") claim a generality that the body doesn't deliver: all evidence is from one system. A reader might wonder whether these boundaries apply to other knowledge systems or only to this one's specific architecture."
two-context-boundaries-govern-collection-operations.md,prose-review,CLEAN,Source residue,"No unintended domain-specific vocabulary leaking from an external source. The note's domain-specific terms (orientation, comparative reading, index boundary, full-text boundary) are all defined within the note or its predecessor. The note was not generalized from a narrower source — it was built on top of another note in the same KB."
two-context-boundaries-govern-collection-operations.md,prose-review,CLEAN,Pseudo-formalism,"No formal notation or mathematical apparatus. The note uses plain prose throughout. The ""three regimes"" framing is verbal, not notational."
two-context-boundaries-govern-collection-operations.md,prose-review,CLEAN,Orphan references,The ~40 note threshold is attributed to WRITING.md. ADR 003 is linked. The quality-scores note is linked. No unattributed specific numbers or empirical claims appear.
two-context-boundaries-govern-collection-operations.md,prose-review,CLEAN,Unbridged cross-domain evidence,All cited evidence comes from within the KB's own design notes and architecture decisions. No cross-domain transfer is attempted — the note reasons from its own system's properties.
two-context-boundaries-govern-collection-operations.md,prose-review,CLEAN,Anthropomorphic framing,"The note uses ""agent"" throughout, consistently attributing operational capacities (""the agent can use the index to choose sub-passes intelligently"") rather than mental states. ""Build a mental model"" in the middle-regime description is the closest to anthropomorphism but is used as a standard term in this KB's vocabulary. No instances of ""understands,"" ""believes,"" or ""knows."""
two-kinds-of-navigation.md,prose-review,WARN,Confidence miscalibration,"""There are two ways to move through a knowledge base"" asserts an exhaustive two-part taxonomy as established fact. This is the note's own decomposition, not a cited framework. The phrasing forecloses other navigation modes (e.g., temporal browsing, tag faceting, backlink traversal) without acknowledging the simplification."
