note,warn_count,info_count,top_warning_checks,sample_warning
scenarios.md,2,4,Completeness,"The note claims to present ""concrete use cases for the knowledge system"" but enumerates only two: upstream change analysis and proposing our own changes. Both are externally-directed argumentation scenarios (writing comments, writing proposals). This misses several boundary cases that the KB itself already serves:"
solve-low-degree-of-freedom-subproblems-first-to-avoid-blocking-better-designs.md,2,4,Completeness,"The four-step rule (identify, commit, recompute, defer) omits a step that the note's own reasoning implies: detecting when subproblems are interdependent in the first place. The rule assumes the dependency structure is already known, but step 1 (""Identify subproblems by the size of their feasible set"") presupposes that the feasible sets are computable before any commitment. In practice, some feasible sets only become observable after committing an earlier choice — which is precisely what step 3 (""Recompute feasible sets for remaining choices"") acknowledges for later stages but not for the initial identification. This creates an ambiguity: is the procedure a single pass or an iterative loop? The note says ""recompute"" but presents the steps as a linear sequence. A cyclic or recursive formulation would be more consistent with the note's own logic."
specification-level-separation-recovers-scoping-before-it-recovers-error-correction.md,2,4,"Completeness, Grounding alignment — scope of ""scoping benefits""","The three-level taxonomy (flat prompting / specification-level separation / architectural separation) is presented as a covering partition of the space between no-structure and full-structure, but the note itself identifies tool-use frameworks as ""a different route to partial reliability that does not pass through the intermediate regime described here."" This means the taxonomy does not cover the space — it describes one axis (naming structure within the LLM's execution) while acknowledging a second axis (interface-boundary codification) that produces a different intermediate regime. The note frames this as a contrast, but a reader could mistake the three levels for an exhaustive ordering. A system that combines both paths (e.g., a DSL with typed tool outputs validated by JSON schema) has no clear placement in the taxonomy."
stateful-tools-recover-control-by-becoming-hidden-schedulers.md,2,4,Completeness / boundary cases,"The note claims two limits where hidden schedulers ""start to buckle"" — changing the action alphabet and sub-goals exceeding one context window — and calls these ""the strongest cases."" But there is a plausible third case the note does not address: **observability and debuggability**. A hidden scheduler masquerading as tool state is opaque to the application developer. When orchestration logic fails inside the covert runtime, the framework has no visibility into what went wrong or how to recover. This is not an expressivity limit (the note's framing) but an operational limit that is arguably as strong as the two listed. Because the note uses ""strongest cases"" (scope claim), this omission could mislead readers into thinking the space of limits is exhausted by the two cited. The note's own framing — ""forces it to masquerade as tool implementation"" — implicitly acknowledges that masquerading has costs, but does not count those costs among the limits."
title-as-claim-enables-traversal-as-reasoning.md,2,4,"Completeness, Grounding alignment — domain coverage","The three-row taxonomy (single-claim / multi-claim / definitional) omits **procedural/instructional documents**. An instruction like ""prose-review.md"" is neither a single claim, a multi-claim framework, nor a definitional term-pinning note. Its title is imperative, not propositional or topical. It doesn't serve as a premise (""since [prose review]..."") but also doesn't function like a reference spec. The note's own ""shadow side"" section mentions ""procedural"" ideas that resist claim titles, but the taxonomy table doesn't account for them — leaving a gap between the enumerated categories and the note's own acknowledgment."
title-as-claim-makes-overlap-between-notes-visible.md,2,4,Completeness,"The note's worked example (the two prompt-refinement / callee-pollution titles) demonstrates overlap between notes that argue ""the same thing from different angles."" But overlap comes in several forms that claim titles handle differently: (a) near-duplicate claims (the example), (b) subsumption (one claim is a special case of another), (c) partial overlap (claims share a premise but diverge in conclusion), (d) complementary claims that look overlapping but are actually distinct. The note treats ""overlap"" as a single phenomenon and asserts claim titles make it visible, but subsumption and partial overlap are much harder to detect by scanning titles alone. Two claims can use entirely different vocabulary while one subsumes the other (e.g., ""structure activates higher-quality training distributions"" and ""claim titles make overlap visible"" could both be instances of a broader principle about structure enabling scanning). The note's argument is strongest for case (a) and weakest for cases (b) and (c), but it does not acknowledge this limitation."
traditional-debugging-intuitions-break-when-tool-loops-can-recover-semantically.md,2,4,Completeness,"The note claims semantic recovery is ""qualitatively different from exception handling"" and that ""the recovery path is not pre-specified."" This framing omits a middle ground: engineered-but-flexible recovery strategies that exist in traditional software. Chaos engineering, self-healing infrastructure (e.g. Kubernetes pod restarts, circuit breakers with adaptive routing), and rule-based expert systems all synthesize recovery paths that are not fully pre-specified yet are not LLM-based semantic reasoning either. The note's binary (pre-specified vs. semantically synthesized) skips this intermediate zone. A programmer familiar with resilience engineering patterns would not find the old intuition as cleanly broken as the note implies, because they already expect non-trivial recovery without final-failure states."
why-directories-despite-their-costs.md,2,4,Completeness,"The three-benefit enumeration (scale without tooling, local conventions, different metabolic rates) omits a fourth benefit the note itself implicitly relies on: **semantic grouping as a browsing aid**. The note argues directories keep each directory ""in the browsable range,"" but browsability is not only about file count -- it also depends on whether the files in a directory are related enough that scanning their names gives you orientation. A directory of 30 unrelated files is harder to browse than 30 topically coherent files. The note treats directory benefits as purely quantitative (more files per directory = less browsable) without acknowledging the qualitative axis (grouping related files aids comprehension even at small scale). This is arguably a fourth benefit distinct from ""scale without tooling."""
wikiwiki-principle-lowest-friction-capture-then-progressive-refinement.md,2,4,"Completeness, Grounding alignment / domain coverage","The note calls the type hierarchy a ""codification ladder"" (claim 1), but the codification note defines codification as ""constraining that crosses a medium boundary from natural language to a symbolic medium (code)."" The text -> note -> structured-claim progression never leaves natural language. All three rungs remain markdown consumed by an LLM. By the codification note's own definition, this ladder is constraining within natural language, not codification. The note does link to codification and says ""codification is the general pattern (stochastic -> deterministic),"" but codification.md is specific: it is NOT the general pattern — constraining is the general pattern, and codification is the far end where a medium boundary is crossed. Using ""codification ladder"" to describe promotions that stay in markdown overstates what the linked source supports."
changing-requirements-conflate-genuine-change-with-disambiguation-failure.md,2,3,Completeness,"The two-kind enumeration (genuine change vs. disambiguation failure) may miss a third category: **emergent understanding** — cases where neither the world changed nor the spec was ambiguous, but execution itself produces new understanding that makes the original spec inadequate. Example: a team builds a data pipeline per a clear spec, but seeing it run reveals that the data itself has properties nobody anticipated (e.g., temporal correlations that make batch processing inappropriate). The spec was not ambiguous — batch processing was clearly specified and correctly interpreted — but contact with reality revealed the spec was asking for the wrong thing. This is neither ""the market moved"" (genuine change) nor ""someone read the spec wrong"" (disambiguation failure); it is learning through execution that the problem was mis-framed. The note's open question about retrospectives hints at this (""we learned the world changed"" vs. ""we discovered our reading of the spec was wrong"") but does not acknowledge a third possibility: ""we discovered our understanding of the problem was incomplete."" This case can be forced into ""genuine change"" only by stretching ""the world moved"" to include ""our understanding of the world moved,"" which dilutes the category."
deterministic-validation-should-be-a-script.md,2,3,Completeness,"The description says ""half of /validate's checks are hard-oracle"" but the note's own enumeration lists 7 hard-oracle checks and 2 soft-oracle checks -- that is roughly 78%, not half. The Thalo comparison note's split table (which covers the same decomposition in more detail) lists 8 hard and 2 soft, which is 80%. ""Half"" significantly understates the proportion the note itself argues for. This may have been an early approximation that was not updated after the enumeration was finalized."
evolving-understanding-needs-re-distillation-not-composition.md,2,3,"Completeness, Grounding","The note frames re-distillation as the solution to reconciliation exceeding effective context, but does not address the case where the re-distillation operation itself exceeds effective context. If accumulated understanding is large enough, holistic rewrite faces the same feasibility constraint it solves for the consumer. Open Question 3 (""complex situations may resist compression into a single document"") addresses the output side (the narrative may not fit in one document) but not the input side (the source material may not fit in the rewriter's context window). This is a structural gap: the argument assumes re-distillation is always feasible while arguing composition is not."
instruction-specificity-should-match-loading-frequency.md,2,3,"Completeness, Grounding","The four-tier hierarchy omits retrieval-injected context — content that is neither always-loaded nor explicitly read, but dynamically surfaced by the harness (e.g., grep/glob results, MCP tool outputs, memory files, auto-injected project-level MEMORY.md). The note's own Anthropic source citation mentions ""grep/glob for just-in-time retrieval,"" which implies a fifth loading mechanism that does not map cleanly to any of the four tiers. Tier 3 (skill bodies) covers on-demand skill loading, and Tier 4 (task-specific docs) covers explicit reads, but neither captures the pattern where the harness or agent dynamically retrieves context based on task signals without the user invoking a slash command or the agent explicitly deciding to read a known file. This is a boundary case that sits between tiers 3 and 4 but has its own distinct loading semantics (search-triggered, content-unknown-in-advance)."
maintenance-operations-catalogue-should-stage-distillation-into-instructions.md,2,3,Completeness,"The catalogue claims to be ""that staging ground"" for periodic KB maintenance operations, yet it lists only three operations. Several plausible maintenance operations are missing from the enumeration: (1) stale index detection (indexes whose entries no longer match their linked notes' titles or descriptions — the KB even has a note ""stale-indexes-are-worse-than-no-indexes""); (2) link health checking (broken markdown links, which is mentioned in the deterministic-validation note but is clearly a periodic maintenance concern); (3) description quality audit (scanning for empty, generic, or summary-style descriptions); (4) log.md triage (the CLAUDE.md routing table sends improvement opportunities to kb/log.md, but no catalogue entry harvests them back). These are not exotic — they are implied by the KB's own methodology. The catalogue's framing as ""the"" staging ground for maintenance operations creates an implicit completeness claim that the current three entries do not satisfy."
needs-testing.md,2,3,Completeness,"The note claims a ""three-phase pipeline"" (extract, connect, review) and then maps it to ""the boiling cauldron's extract/relink/synthesise mutations."" But the boiling cauldron in the linked source defines seven mutations (Extract, Split, Synthesise, Relink, Reformulate, Regroup, Retire), not three. The note selectively names three of those seven (""extract/relink/synthesise"") to make the mapping work, but this leaves four mutations (Split, Reformulate, Regroup, Retire) unaccounted for. If the three-phase cycle is genuinely ""a primitive version"" of the full loop, the mapping should either explain where the other four mutations fall within the three phases or acknowledge that the cycle covers only a subset. As written, a reader could mistake the three-phase cycle as covering the entire boiling cauldron when it covers roughly three-sevenths of it."
semantic-sub-goals-that-exceed-one-context-window-become-scheduling-problems.md,2,3,Completeness,"The note claims ""collection work is the standard case"" (P2) but only develops two instances: filtering/ranking a pre-existing large set (P2) and generating candidate pairs from a corpus (P3). A third common case -- iterative refinement where the *output* of one bounded call feeds back as input that itself exceeds the window (e.g., multi-draft revision with accumulated feedback, or progressive enrichment of a knowledge graph) -- is neither clearly collection work nor candidate generation. The note's framing implies the space is covered by ""given in advance"" vs. ""not given in advance,"" but iterative expansion of the working set from the agent's own outputs sits awkwardly between these two."
silent-disambiguation-is-the-semantic-analogue-of-tool-fallback.md,2,3,"Completeness — boundary between silent disambiguation and delegated discretion, Completeness — the ""identical"" observability claim is stronger than the analogy supports","The note draws a clean boundary: silent disambiguation excludes ""specs that explicitly delegate discretion."" But many real specs occupy the gray zone between explicit delegation and unacknowledged ambiguity. Consider: ""Refactor this for readability"" — the spec acknowledges that multiple approaches exist (implicit delegation), yet the user may still have a strong preference they failed to articulate. The agent picks ""extract helper functions"" when the user wanted ""rename variables."" Is this silent disambiguation (the spec didn't acknowledge the branch) or delegated discretion (the spec said ""readability,"" implicitly allowing agent choice)? The note's two-way partition (disambiguation vs. delegation) may need a third category: specs that delegate some discretion but underspecify the bounds of that delegation. The current framing could force ambiguous cases into one bin or the other without principled criteria for the classification."
subtasks-that-need-different-tools-force-loop-exposure-in-agent-frameworks.md,2,3,Completeness,"The three ""awkward responses"" enumeration (claim 5) — giant static tool set, meta-tool scheduler, escape to direct API calls — may miss a fourth option: **dynamic tool registration per turn**. Some frameworks (e.g. OpenAI Assistants API, LangGraph) allow the application to modify the tool list between turns within the same conversation/thread without spawning a full sub-agent. This is not the same as ""one giant static tool set"" (the tools do change) and not the same as ""escape back into direct API calls"" (the framework still manages the loop). The note's own later discussion of tool addition/removal partially acknowledges this space but does not fold it back into the enumeration. Whether dynamic per-turn registration counts as a clean response or still an awkward one is arguable, but the enumeration as written claims to be exhaustive (""only awkward responses"") and does not cover it."
the-chat-history-model-trades-context-efficiency-for-implementation-simplicity.md,2,3,Completeness,"The note claims chat history persists because it is ""the cheapest way to preserve state without deciding in advance what the state should be"" (claim 2). This frames the dominance of chat as primarily a builder-convenience story. A boundary case that probes this: chat-based LLM APIs (OpenAI, Anthropic) expose a messages array as the *native interface* — chat history is not just cheap for builders to adopt, it is the primitive the platform provides. A builder using raw SDK calls must actively construct an alternative; chat is not just the path of least resistance but the path of zero resistance because the API is designed around it. The note's causal explanation (""cheapest way to preserve state"") is accurate but incomplete — platform API design is a separate force that reinforces chat dominance independently of builder preference. The note could acknowledge that chat won partly because the API surface made it the default primitive, not only because builders chose convenience."
title-as-claim-exposes-commitments-enabling-popperian-maintenance.md,2,3,"Grounding alignment, Completeness","The note claims ""The maturation path in the discovery note lists seven claims extracted from the note body precisely so each can be individually challenged and supported or refuted."" The linked note (discovery-is-seeing-the-particular-as-an-instance-of-the-general.md) contains no section called ""maturation path,"" does not use that term, and does not list seven claims. The discovery note contains a few key claims (dual structure, three abstraction depths, recognition as hard problem) distributed across sections, but nothing resembling a numbered or bulleted list of seven extracted claims designed for individual challenge. This is a factual attribution error — the example does not exist in the target."
quality-signals-for-kb-evaluation.md,1,9,Internal consistency,"The ""What could drive a learning loop"" section claims ""This doesn't require usage data — it runs on structure alone,"" but the later ""Agent-centric signals"" section introduces signals that require an agent in the loop, not just structural measurement. The claim's scope is ambiguous — it could refer to just static + metamorphic signals, but it reads as covering the entire proposal."
agents-navigate-by-deciding-what-to-read-next.md,1,4,completeness,"The four-type pointer enumeration (links, index entries, skill descriptions, search tools) omits **error messages and validation output as pointers**. When an agent runs a validation check or encounters an error, the output often points to specific files or instructions and carries diagnostic context (the error itself). This is a genuine navigation pathway in agent workflows -- the agent reads the error, decides what to open next -- and it does not map cleanly to any of the four enumerated types. Error output carries context similarly to inline links (the message explains why the target matters) but is triggered by failure rather than by reading prose."
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,1,3,Completeness,"The note enumerates exactly three high-frequency routing decisions: ""where content goes, which type to use, and which docs to open next."" The actual CLAUDE.md routing table also handles escalation boundaries (when to stop and load deeper guidance), search patterns (how to find existing content), and vocabulary definitions (term disambiguation). These are all loaded every session and are plausibly high-frequency. The enumeration presents itself as definitive (""should optimize for"") but covers roughly half of what actually lives in the always-loaded routing surface. A reader could conclude that anything not in the list is a candidate for extraction."
distillation.md,0,5,,
