note,review_type,level,note_warn_count,check_warn_count,check,finding
automated-tests-for-text.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation, equations, or symbolic apparatus in the note. The three-level pyramid is presented as a prose list. No decorative formalism."
automated-tests-for-text.md,prose-review,CLEAN,2,0,Redundant restatement,"The note is short (five paragraphs) and each paragraph advances a distinct point: the claim, the type-system connection, the build-from-failures principle, the pyramid levels, the prompt-vs-artifact distinction, and the ""haven't built this"" closer. No section restates a prior section's conclusion."
claim-notes-should-use-toulmin-derived-sections-for-structured-argument.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation is used. The Toulmin mapping table and section template are presentational, not pseudo-formal — they organize a concrete proposal rather than dressing prose in symbols."
claim-notes-should-use-toulmin-derived-sections-for-structured-argument.md,prose-review,CLEAN,2,0,Redundant restatement,"Each section opens with its own contribution. The Reasoning section's first sentence (""The convergence isn't coincidence..."") advances the argument rather than restating the Evidence section. The sub-sections within Reasoning each address distinct questions without re-explaining prior sub-sections."
codification-and-relaxing-navigate-the-bitter-lesson-boundary.md,prose-review,CLEAN,2,0,Redundant restatement,Each section opens with new content. Section 2 does not re-explain the arithmetic/vision-feature distinction from Section 1; it builds on it by introducing the betting frame. Section 3 (Working heuristics) does not restate the argument. Clean.
constraining-and-distillation-both-trade-generality-for-reliability-speed-and-cost.md,prose-review,CLEAN,2,0,Pseudo-formalism,"The comparison table in ""The mechanisms differ in operation"" is tabular prose, not formal notation. It organizes a verbal comparison. No equations, variables, or formal apparatus present."
constraining-during-deployment-is-continuous-learning.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation or mathematical apparatus appears in the note. The argument is conducted entirely in prose, which is appropriate for its content."
constraining-during-deployment-is-continuous-learning.md,prose-review,CLEAN,2,0,Redundant restatement,"Each paragraph opens with new content. Paragraph four (""This note is therefore a subset claim"") might appear to restate paragraph three, but it performs distinct work: it scopes the claim to prevent over-reading. No paragraph could be deleted without losing its contribution."
constraining.md,prose-review,CLEAN,2,0,Pseudo-formalism,"The 2x2 matrix (constrained/not constrained vs. distilled/not distilled) and the constraining spectrum table are both doing real work — the matrix makes the orthogonality claim testable by providing concrete examples in each cell, and the spectrum table orders examples along the gradient. Neither pretends to be mathematical. Removing either would lose clarity. No variables, equations, or notation appear."
constraining.md,prose-review,CLEAN,2,0,Redundant restatement,"Each section opens with new content. ""The constraining spectrum"" does not re-explain the opening definition. ""Relaxing"" introduces the reverse operation without restating the forward direction. ""Relationship to distillation"" opens with the orthogonality claim, not a recap of constraining. No section could lose its opening paragraph without damage."
distillation.md,prose-review,CLEAN,2,0,Pseudo-formalism,"The note contains two tables: a Source-to-Distillate mapping and a 2x2 constrained/distilled grid. Both do real work — the first concretizes the abstract definition with specific KB-relevant examples, the second makes the orthogonality claim precise by showing that all four quadrant combinations are populated. Neither could be removed without losing clarity. No variables, equations, or formal notation appear."
document-types-should-be-verifiable.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation, equations, or symbolic apparatus is used. The YAML blocks serve as concrete examples of the proposed system, not as pseudo-formal proofs. The tables are descriptive, not decorative."
document-types-should-be-verifiable.md,prose-review,CLEAN,2,0,Redundant restatement,"Sections open with their own contributions. The ""But our processor interprets underspecified instructions"" section might appear to restate the previous section's point about enforcement, but it actually introduces a new concern (underspecification of type assignment itself) that the previous section did not address."
ephemeral-computation-prevents-accumulation.md,prose-review,CLEAN,2,0,Pseudo-formalism,"The ASCII diagram (""Ephemeral: generate -> execute -> discard / Accumulating: generate -> execute -> save -> test -> version -> reuse"") is lightweight notation that genuinely adds clarity by making the pipeline difference visually scannable. Deleting it would lose something — the parallel structure is harder to parse in prose alone. Not decorative."
ephemeral-computation-prevents-accumulation.md,prose-review,CLEAN,2,0,Redundant restatement,"Each section opens with its own contribution. ""The fork"" defines the two paths. ""What ephemerality buys"" lists advantages. ""What ephemerality costs"" lists disadvantages. ""Ephemerality as anti-codification"" positions the concept in the KB's constraining/codification framework. ""The question each system answers"" reframes as a design intent summary. No section opens by re-explaining what the prior section already established."
files-not-database.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation, equations, or symbolic apparatus is present. The note argues entirely in prose and structured lists. Clean."
files-not-database.md,prose-review,CLEAN,2,0,Redundant restatement,"Each section opens with its own contribution. The ""Premature schema commitment"" section does reference the prior section (""The practical arguments above are real, but there's a deeper reason""), but this is a one-sentence pivot, not a restatement. The Graphiti section similarly opens with its own framing rather than re-explaining prior material. Clean."
human-writing-structures-transfer-to-llms-because-failure-modes-overlap.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation, equations, or symbolic decompositions present. The note argues entirely in prose. Clean."
human-writing-structures-transfer-to-llms-because-failure-modes-overlap.md,prose-review,CLEAN,2,0,Redundant restatement,Each paragraph opens with new content. Paragraph 2 introduces the naive-vs-refined transfer argument; paragraph 3 states the methodology; paragraph 4 presents empirical evidence; paragraph 5 discusses CoT; paragraph 6 generalizes. No section re-explains what a prior section already established.
inspectable-substrate-not-supervision-defeats-the-blackbox-problem.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation, equations, or variable definitions are used. The table in ""The failure mode mapping"" is a structured comparison, not pseudo-formal apparatus — it organizes a parallel argument rather than pretending to be a formal proof."
inspectable-substrate-not-supervision-defeats-the-blackbox-problem.md,prose-review,CLEAN,2,0,Redundant restatement,"Each section opens with new material. ""Where the framing breaks"" does not restate ""The claim from ML""; it directly advances the counter-thesis. ""The failure mode mapping"" does not restate the prior section but extends it with specific parallels. ""The real question"" picks up Chollet's question and proposes an answer. No redundant restatement detected."
learning-is-not-only-about-generality.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation, equations, or variable definitions are used. The note relies on prose, a table, and bold-defined terms. No decorative formalism present."
link-contracts-framework.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation, variables, equations, or symbolic apparatus. The note uses prose, bullet lists, and structured examples throughout. Clean."
link-contracts-framework.md,prose-review,CLEAN,2,0,Redundant restatement,"Each section opens with new content. ""Link contract: minimal information"" moves from the click-decision framing to concrete patterns. ""Link intent taxonomy"" introduces a new classification. ""Making link decisions obvious"" moves to presentation heuristics. ""LLM/agent implications"" shifts audience. No section re-explains prior sections. Clean."
memory-management-policy-is-learnable-but-oracle-dependent.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation, equations, or symbolic apparatus appears in the note. The analysis is conducted entirely in prose. The note uses bold text for emphasis but not as pseudo-formal decoration. Check passes cleanly."
memory-management-policy-is-learnable-but-oracle-dependent.md,prose-review,CLEAN,2,0,Redundant restatement,"Sections open with new content rather than restating prior conclusions. ""What it accumulates: facts without reach"" does not re-explain the policy/operations distinction from the prior section. ""Comparison to KB learning"" introduces the oracle gap rather than restating what the oracle is. The note reads as a progressive argument without redundant bridges."
scenarios.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation, variables, or equations present. The numbered lists are organizational, not pseudo-formal. Clean."
scenarios.md,prose-review,CLEAN,2,0,Redundant restatement,"The second scenario's closing paragraph (""Same documentation need as upstream analysis, but the direction is reversed"") explicitly bridges to the first scenario without restating it. This is a transition, not redundancy. Clean."
spec-mining-as-codification.md,prose-review,CLEAN,2,0,Redundant restatement,"Sections are compact and each opens with new content. ""Why this matters for the bitter lesson boundary"" opens with a new claim (calculators survive scaling because the spec is the problem), not a restatement of the pattern. ""Concrete workflow"" opens with a new framing (agentic system failure clustering), not a recap. No redundant restatement detected."
specification-level-separation-recovers-scoping-before-it-recovers-error-correction.md,prose-review,CLEAN,2,0,Pseudo-formalism,No formal notation or mathematical apparatus is used. The argument is conducted entirely in prose. Clean.
specification-level-separation-recovers-scoping-before-it-recovers-error-correction.md,prose-review,CLEAN,2,0,Redundant restatement,"Each paragraph advances the argument without re-explaining what the previous paragraph established. The final paragraph (""The cost of staying in that middle ground..."") could be read as partial restatement of the ""what does not arrive yet"" paragraph, but it adds the specific framing about where the asymmetry still applies, so it carries its own weight. Clean."
stale-indexes-are-worse-than-no-indexes.md,prose-review,CLEAN,2,0,Pseudo-formalism,No formal notation or mathematical apparatus present. The note argues entirely in prose. Clean.
stale-indexes-are-worse-than-no-indexes.md,prose-review,CLEAN,2,0,Redundant restatement,"Each section opens with new information. ""The critical moment is note creation"" advances to a specific failure point. ""Defenses"" advances to mitigations. No section restates a prior section's conclusion. Clean."
text-testing-framework.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation, equations, or symbolic apparatus present. The note uses plain prose and bullet lists throughout. Clean."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,CLEAN,2,0,Pseudo-formalism,"No formal notation or symbolic apparatus present. The table in ""Where it breaks"" is a classification aid, not pseudo-formalism — it organizes a taxonomy that the prose already develops. Clean."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,CLEAN,2,0,Redundant restatement,"Each section opens with new content. ""Why it works"" does not re-explain the opening; it introduces the grammatical composability argument. ""Where it breaks"" does not restate ""Why it works""; it immediately identifies the boundary condition. ""The shadow side"" adds a new epistemic point (some ideas resist single-sentence formulation). Clean."
unified-calling-conventions-enable-bidirectional-refactoring.md,prose-review,CLEAN,2,0,Pseudo-formalism,The only visual formalism is the ASCII diagram (`Agent --calls--> Tool --calls--> Agent --calls--> Tool`) and the comparison table. The diagram clarifies the alternating neural-symbolic chain concisely; the table organizes a genuine four-axis comparison. Neither is decorative — both do structural work that prose alone would handle less clearly.
unified-calling-conventions-enable-bidirectional-refactoring.md,prose-review,CLEAN,2,0,Redundant restatement,"Each section opens with new content. The ""Why this matters for constraining"" section references the prior mechanism section but does so to extend the argument (friction without unified calling), not to restate it. The ""Connection to typed callables"" section likewise adds a new dimension (type-theoretic grounding) rather than repeating what came before."
what-cludebot-teaches-us.md,prose-review,CLEAN,2,0,Pseudo-formalism,"The note uses one formal-looking expression: ""O(k) where k ≈ 3-5 hops"" and ""O(n)"" in the graph-based retrieval section. These are standard algorithmic complexity notations used correctly to distinguish traversal from scanning. They add precision the surrounding prose does not capture alone. Clean."
what-cludebot-teaches-us.md,prose-review,CLEAN,2,0,Redundant restatement,"Each section opens with its own contribution. ""Worth adopting now"" does not re-explain ""What we already have."" ""Watch for as the KB grows"" does not restate ""Worth adopting now."" The sections are cleanly partitioned by adoption timeline. Clean."
agents-navigate-by-deciding-what-to-read-next.md,prose-review,CLEAN,1,19,Proportion mismatch,"The core claim is that navigation is deciding what to read, and context makes that decision cheaper. The section ""How much context different pointers carry"" — which is the load-bearing analysis — is the longest section (~4 paragraphs). The ""Design implication"" section is appropriately shorter, serving as a summary of actionable consequences. The opening section sets up the framing concisely. Proportions match the relative importance of each part."
continuous-learning-requires-durability-not-weight-updates.md,prose-review,CLEAN,1,19,Proportion mismatch,The note is compact (~20 lines of body prose) and distributes attention roughly proportionally. The core argument (Simon's definition applied to durable artifacts) receives the most development across paragraphs 2 and 3. The boundary-drawing paragraph (in-context learning as the dividing line) and the organizing paragraph (substrate lens) each contribute distinct claims without overshadowing the core. No section is underdeveloped relative to its load-bearing role.
instruction-specificity-should-match-loading-frequency.md,prose-review,CLEAN,1,19,Proportion mismatch,The core claim (specificity should match frequency) is stated in the opening paragraph and restated after the hierarchy. The hierarchy section is the load-bearing content and receives the bulk of the word count. The closing paragraph reinforces the prescriptive takeaway. Proportions are well-matched to the claim structure.
agents-md-should-be-organized-as-a-control-plane.md,prose-review,CLEAN,1,8,Source residue,"The note's claimed generality is about AGENTS.md / control-plane organization for agent-operated repos. All examples (routing tables, `kb/sources/`, `/ingest`, `WRITING.md`, `types/` templates) belong to this exact domain. The escalation examples in the ""Escalation boundaries"" section are concrete but domain-appropriate -- they illustrate the note's own system. No leaked framing from an unrelated domain detected."
bitter-lesson-boundary.md,prose-review,CLEAN,1,8,Source residue,"The note's claimed scope is AI strategy broadly. Domain-specific examples (SIFT, Haar cascades, chess, arithmetic) are explicitly introduced as named examples, not leaked framing. No vocabulary from a narrower source domain appears as unmarked general language."
capability-placement-should-follow-autonomy-readiness.md,prose-review,CLEAN,1,8,Source residue,"The note operates at its claimed generality level throughout. It discusses capabilities, skills, instructions, and AGENTS.md — all terms native to the knowledge-base methodology domain. No leaked vocabulary from an unrelated source domain."
codification.md,prose-review,CLEAN,1,8,Source residue,"The note claims to be about codification as a general concept within the constraining spectrum. The examples given (python-slugify, statistics module, frontmatter checks) are domain-specific but are explicitly framed as examples (""Examples: replacing...""). The vocabulary throughout is domain-neutral (medium boundary, interpretation space, symbolic medium, verification regime). No unframed domain-specific residue detected."
continuous-learning-requires-durability-not-weight-updates.md,prose-review,CLEAN,1,8,Source residue,"The note claims general scope (AI continuous learning) and uses vocabulary consistent with that scope throughout. Domain-specific terms like ""tips mined from trajectories,"" ""prompts revised from experience,"" ""schemas,"" and ""replay buffers"" all belong to the AI/agent systems domain the note addresses. No narrower domain leaks through."
instruction-specificity-should-match-loading-frequency.md,prose-review,CLEAN,1,8,Source residue,"No leaked vocabulary from an unrelated domain. The Anthropic source and the Lopopolo source both address exactly the domain the note discusses (agent context engineering). Terms like ""CLAUDE.md,"" ""skill bodies,"" and ""progressive disclosure"" all belong to the note's stated scope."
learning-substrates-backends-and-artifact-forms.md,prose-review,CLEAN,1,8,Source residue,"The note claims general scope (a taxonomy of learning substrates) and uses domain-specific systems (AgeMem, Cognee, Commonplace, OpenClaw-RL) only as explicitly framed examples. No domain-specific vocabulary leaks through as if it were the default frame."
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,CLEAN,1,8,Source residue,"The note operates at the KB-methodology level throughout. Vocabulary (""routing instructions,"" ""session,"" ""operations catalogue,"" ""CI,"" ""heartbeat job"") is native to that domain. No leaked framing from a narrower source domain detected."
two-kinds-of-navigation.md,prose-review,CLEAN,1,8,Source residue,"The note operates entirely in knowledge-base-design vocabulary (links, search, indexes, corpus, titles, descriptions). No domain-specific leakage from a narrower source domain."
agents-md-should-be-organized-as-a-control-plane.md,prose-review,CLEAN,1,3,Orphan references,"No unattributed specific numbers, percentages, or named studies appear in the body. The two source citations at the bottom (Context Engineering for AI Agents in OSS; Harness Engineering) are identified with enough context. The ""100-line AGENTS.md"" in the final citation is a specific claim but it is attributed to the source. Clean."
agents-navigate-by-deciding-what-to-read-next.md,prose-review,CLEAN,1,3,Orphan references,"No specific figures, percentages, named studies, or unsourced empirical claims. The note's arguments are conceptual and definitional rather than evidence-driven. The one external reference (Agentic Note-Taking 23) is properly cited and contextualized."
bitter-lesson-boundary.md,prose-review,CLEAN,1,3,Orphan references,"No uncited specific numbers, percentages, or named studies. Historical references (Deep Blue, AlphaZero, SIFT, Haar cascades, Canny edge detection) are common knowledge in the field and do not require sourcing. The transistor, Fourier transform, and public-key cryptography references are used as illustrative historical examples, not empirical claims."
capability-placement-should-follow-autonomy-readiness.md,prose-review,CLEAN,1,3,Orphan references,"No specific figures, data points, named studies, or empirical claims appear. All claims are framework-level assertions within the KB methodology."
codification.md,prose-review,CLEAN,1,3,Orphan references,"No specific figures, percentages, named studies, or empirical claims appear without sourcing. The note is definitional and conceptual, relying on its own framework rather than external data."
continuous-learning-requires-durability-not-weight-updates.md,prose-review,CLEAN,1,3,Orphan references,"All specific claims are linked to source notes: Simon's definition via ""learning is not only about generality,"" trajectory-informed memory generation via its ingest note, and constraining during deployment via its own note. No unsourced empirical claims, numbers, or named studies appear."
document-classification.md,prose-review,CLEAN,1,3,Orphan references,"No specific figures, data points, or empirical claims appear. All references are to other notes in the KB, which are linked. Clean."
instruction-specificity-should-match-loading-frequency.md,prose-review,CLEAN,1,3,Orphan references,"No unattributed empirical claims, specific numbers, or named studies appear without citation. The two sources are properly linked and contextualized."
learning-substrates-backends-and-artifact-forms.md,prose-review,CLEAN,1,3,Orphan references,"No unsourced empirical claims, statistics, or named studies. All referenced systems are linked to their respective notes or ingest files."
needs-testing.md,prose-review,CLEAN,1,3,Orphan references,"No specific figures, data points, percentages, or named studies appear in the note. The one cross-reference (to the aspirational learning loop note) is linked."
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,CLEAN,1,3,Orphan references,"No specific figures, data points, percentages, or empirical claims appear. All references are to other notes in the KB."
two-kinds-of-navigation.md,prose-review,CLEAN,1,3,Orphan references,"No specific figures, data points, or empirical claims appear without sourcing."
agents-md-should-be-organized-as-a-control-plane.md,prose-review,CLEAN,1,2,Unbridged cross-domain evidence,The note operates within a single domain (agent context engineering for repositories). The two cited sources are from the same domain. No cross-domain transfer requiring a bridge. Clean.
agents-navigate-by-deciding-what-to-read-next.md,prose-review,CLEAN,1,2,Unbridged cross-domain evidence,No cross-domain evidence transfers attempted. The note stays within its own domain (agent navigation in knowledge systems) and cites one source from the same domain. Clean.
bitter-lesson-boundary.md,prose-review,CLEAN,1,2,Unbridged cross-domain evidence,"All examples (computer vision, arithmetic, chess, optimization) are drawn from AI and computing — the note's own domain. No cross-domain transfer is attempted without bridging."
capability-placement-should-follow-autonomy-readiness.md,prose-review,CLEAN,1,2,Unbridged cross-domain evidence,No cross-domain evidence is cited. The note stays within its own domain (agent knowledge-base design) throughout.
codification.md,prose-review,CLEAN,1,2,Unbridged cross-domain evidence,"No cross-domain empirical findings are cited. The linked ""Harness Engineering"" source is described as exemplifying codification (""encoding quality standards into linters that replace manual judgment""), not as evidence for a cross-domain transfer claim. The note stays within its own conceptual domain."
document-classification.md,prose-review,CLEAN,1,2,Unbridged cross-domain evidence,The note does not cite evidence from external domains. It is an internal specification. Clean.
instruction-specificity-should-match-loading-frequency.md,prose-review,CLEAN,1,2,Unbridged cross-domain evidence,"The Anthropic source describes the same system the note discusses (Claude Code). The Lopopolo source (Codex/AGENTS.md) is framed as independent convergence on the same pattern, which is a valid bridging move — it says ""converges independently,"" not ""proves."""
learning-substrates-backends-and-artifact-forms.md,prose-review,CLEAN,1,2,Unbridged cross-domain evidence,"The note does not cite findings from one domain as evidence for claims in another. All examples are drawn from systems already analyzed elsewhere in this KB, and the note's claims are taxonomic (how to categorize) rather than empirical (what happens)."
needs-testing.md,prose-review,CLEAN,1,2,Unbridged cross-domain evidence,No cross-domain evidence is cited. Both ideas are described within the KB-methodology domain and no external empirical findings are invoked.
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,CLEAN,1,2,Unbridged cross-domain evidence,The note does not cite evidence from external domains. Its claims are internal design decisions about this KB system.
two-kinds-of-navigation.md,prose-review,CLEAN,1,2,Unbridged cross-domain evidence,No cross-domain evidence is cited; the note argues from its own domain throughout.
agents-md-should-be-organized-as-a-control-plane.md,prose-review,CLEAN,1,1,Anthropomorphic framing,"The note discusses ""the agent"" in operational terms: ""agent behavior,"" ""agent misses this instruction,"" ""agent runtime."" These are functional descriptions of a software system, not attributions of mental states. No instances of ""understands,"" ""believes,"" ""knows,"" or ""possesses knowledge."" Clean."
bitter-lesson-boundary.md,prose-review,CLEAN,1,1,Anthropomorphic framing,"No language attributing mental states to models. ""Learned features, which never committed to a theory of seeing"" describes a design-level property, not a model's intention. ""The bitter lesson ate the strategy"" is metaphorical but not anthropomorphic about model cognition."
capability-placement-should-follow-autonomy-readiness.md,prose-review,CLEAN,1,1,Anthropomorphic framing,"The note uses ""the agent runtime exposes it through skills"" and ""the agent can execute a capability"" — these attribute execution and exposure to the agent/runtime, which is appropriate mechanical language for software systems. No terms imply mental states or human-like cognition."
codification.md,prose-review,CLEAN,1,1,Anthropomorphic framing,"No language attributing human-like mental states to models. The one mention of LLMs (""being re-discovered by the LLM on every run"") uses ""re-discovered"" which could be borderline, but in context it describes observable behavior (the LLM arriving at the same output repeatedly) rather than claiming internal cognition. Acceptable."
continuous-learning-requires-durability-not-weight-updates.md,prose-review,CLEAN,1,1,Anthropomorphic framing,"The note uses ""learns"" and ""learning"" deliberately and consistently with its thesis that Simon's definition applies to these systems. No verbs implying mental states beyond what the note explicitly argues for. ""Accumulates,"" ""produces,"" ""depends on"" are precise and non-anthropomorphic."
document-classification.md,prose-review,CLEAN,1,1,Anthropomorphic framing,"The word ""earns"" (noted under Confidence miscalibration) has a mild anthropomorphic quality, but the note is about documents and type systems, not models. No model-directed anthropomorphism is present. Clean."
instruction-specificity-should-match-loading-frequency.md,prose-review,CLEAN,1,1,Anthropomorphic framing,"The note refers to ""the agent"" doing work and ""competes for attention,"" but these are standard usage in context engineering discussion — ""attention"" here means token-budget competition, not mental attention. No verbs implying beliefs, understanding, or knowledge possession appear."
learning-substrates-backends-and-artifact-forms.md,prose-review,CLEAN,1,1,Anthropomorphic framing,"""The system learns"" (opening paragraph) is used in the context of defining learning substrates — the note is explicitly about what constitutes learning, so this usage is deliberate and definitional. No instances of ""possesses,"" ""knows,"" ""understands,"" or ""believes."""
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,CLEAN,1,1,Anthropomorphic framing,"No language attributing human-like properties to models or systems. The note discusses architectural choices, not model behavior."
two-kinds-of-navigation.md,prose-review,CLEAN,1,1,Anthropomorphic framing,"""You"" addresses the reader/navigator, not a model. No language attributes mental states to systems."
agents-md-should-be-organized-as-a-control-plane.md,prose-review,CLEAN,1,0,Pseudo-formalism,"No formal notation, equations, or symbolic apparatus appears. The note uses prose throughout with short bullet lists. Clean."
agents-md-should-be-organized-as-a-control-plane.md,prose-review,CLEAN,1,0,Redundant restatement,"Sections open with their own contributions. The opening paragraph sets up the control-plane framing; ""Core model"" introduces the two variables; each layer section introduces its own content. No section re-explains what the previous section established. Clean."
agents-navigate-by-deciding-what-to-read-next.md,prose-review,CLEAN,1,0,Pseudo-formalism,"No formal notation, variables, equations, or symbolic apparatus present. The note uses prose throughout and makes its arguments in natural language. Clean."
agents-navigate-by-deciding-what-to-read-next.md,prose-review,CLEAN,1,0,Redundant restatement,"Each section opens with new content. ""What makes the decision tractable"" moves from the setup (pointers as decisions) to the mechanism (context reduces cost). ""How much context different pointers carry"" moves to concrete analysis. ""Design implication"" moves to prescriptions. No section re-explains what the prior section established. Clean."
bitter-lesson-boundary.md,prose-review,CLEAN,1,0,Pseudo-formalism,"No mathematical notation, variables, or equation-like apparatus. The confidence signals table is a structured presentation of heuristic criteria, not decorative formalism."
bitter-lesson-boundary.md,prose-review,CLEAN,1,0,Redundant restatement,"Section openings advance the argument rather than restating prior conclusions. ""In practice, the boundary is a working heuristic"" transitions from establishing the boundary to its practical difficulty. ""Confidence signals"" opens with a hedge that frames the table, not a recap."
capability-placement-should-follow-autonomy-readiness.md,prose-review,CLEAN,1,0,Pseudo-formalism,"No formal notation or mathematical apparatus is present. The decision rule uses plain-language bullet points with arrow notation, which is appropriately informal."
capability-placement-should-follow-autonomy-readiness.md,prose-review,CLEAN,1,0,Redundant restatement,"Each section opens with new material. The ""Consequence for AGENTS.md"" section does not re-explain the decision rule before stating its point. The ""Migration path"" section does not restate the consequence. The note is compact enough that restatement would be obvious, and none is present."
codification.md,prose-review,CLEAN,1,0,Pseudo-formalism,"No formal notation, equations, or symbolic apparatus present. The note uses plain prose throughout."
codification.md,prose-review,CLEAN,1,0,Redundant restatement,"The second paragraph (""Codification is not a separate mechanism from constraining; it's what constraining looks like when it goes all the way"") restates the opening paragraph's framing but does so to close off a likely misreading (that codification is a separate mechanism). This is disambiguating, not redundant — it addresses a specific potential confusion and adds the contrast with everything below codification on the spectrum."
continuous-learning-requires-durability-not-weight-updates.md,prose-review,CLEAN,1,0,Pseudo-formalism,"No formal notation, variables, or equations appear. The argument is carried entirely by prose."
continuous-learning-requires-durability-not-weight-updates.md,prose-review,CLEAN,1,0,Redundant restatement,"The note is structured as continuous prose rather than headed sections. Each paragraph advances a distinct point: (1) weight updates aren't the only form, (2) Simon's definition as the test, (3) the unexamined assumption about parameters, (4) the ephemeral-vs-durable boundary via in-context learning, (5) the substrate lens organizing related systems, (6) the closing reframe. No paragraph restates a prior one's conclusion as setup."
document-classification.md,prose-review,CLEAN,1,0,Pseudo-formalism,"No formal notation is used. The tables are plain reference tables, not decorative formalism. Clean."
document-classification.md,prose-review,CLEAN,1,0,Redundant restatement,"The note is compact. No section re-explains what a prior section established. The opening sentence references two other notes for rationale and details, then proceeds directly to new content. Clean."
instruction-specificity-should-match-loading-frequency.md,prose-review,CLEAN,1,0,Pseudo-formalism,"No formal notation or mathematical apparatus present. The numbered list is organizational, not pseudo-formal."
instruction-specificity-should-match-loading-frequency.md,prose-review,CLEAN,1,0,Redundant restatement,"The principle is stated in the opening paragraph and restated on line 20 (""The principle: match instruction specificity to loading frequency""). This is deliberate emphasis after the concrete hierarchy, not redundant restatement — the second occurrence adds the concise formulation after the reader has seen the examples. No section opens by re-explaining a prior section's conclusion."
learning-substrates-backends-and-artifact-forms.md,prose-review,CLEAN,1,0,Pseudo-formalism,"The only structured apparatus is the comparison table (lines 38–43), which maps real systems to the three taxonomy dimensions. It does genuine organizational work and makes no quantitative claims. No decorative notation."
learning-substrates-backends-and-artifact-forms.md,prose-review,CLEAN,1,0,Redundant restatement,"Each section opens with its own contribution. ""Backend"" introduces where artifacts live, ""Artifact form"" introduces what they look like, ""Why the distinction matters"" introduces the payoff. No section restates a prior section's conclusion before proceeding."
needs-testing.md,prose-review,CLEAN,1,0,Pseudo-formalism,"No formal notation, variables, or mathematical apparatus present. The note uses plain prose throughout."
needs-testing.md,prose-review,CLEAN,1,0,Redundant restatement,"The note has only two short sections, each with a single paragraph. Neither restates the other. The opening line (""Ideas that look promising but haven't been tested enough to confirm"") serves as a brief framing preamble, not a restatement."
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,CLEAN,1,0,Pseudo-formalism,No formal notation or mathematical apparatus is present. The note argues entirely in prose.
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,prose-review,CLEAN,1,0,Redundant restatement,The note is short (two body paragraphs plus a links section). No section re-explains what a prior section established; each paragraph advances the argument.
two-kinds-of-navigation.md,prose-review,CLEAN,1,0,Pseudo-formalism,No formal notation or mathematical apparatus present.
two-kinds-of-navigation.md,prose-review,CLEAN,1,0,Redundant restatement,Each section advances the argument without re-explaining prior sections. The note is concise and non-repetitive.
maintenance-operations-catalogue-should-stage-distillation-into-instructions.md,prose-review,CLEAN,0,34,Confidence miscalibration,"The note proposes its own pipeline and catalogue structure. The language is appropriately prescriptive for a process note: ""should be distilled,"" ""mark as ready when,"" imperative procedure steps. No speculative framework is presented as established fact, and no established findings are hedged unnecessarily."
maintenance-operations-catalogue-should-stage-distillation-into-instructions.md,prose-review,CLEAN,0,8,Source residue,"The note is about KB maintenance operations and all terminology — orphan notes, frontmatter, `kb/notes/`, `kb/instructions/`, `kb/log.md` — belongs to that domain. No leaked framing from a narrower or different source context."
maintenance-operations-catalogue-should-stage-distillation-into-instructions.md,prose-review,CLEAN,0,3,Orphan references,"No specific figures, data points, percentages, or empirical claims appear in the note. All claims are procedural and self-contained."
maintenance-operations-catalogue-should-stage-distillation-into-instructions.md,prose-review,CLEAN,0,2,Unbridged cross-domain evidence,No cross-domain evidence is cited. All examples and procedures are within the KB maintenance domain.
maintenance-operations-catalogue-should-stage-distillation-into-instructions.md,prose-review,CLEAN,0,1,Anthropomorphic framing,No references to models or agents with human-like attributions. The note addresses human-driven maintenance procedures.
maintenance-operations-catalogue-should-stage-distillation-into-instructions.md,prose-review,CLEAN,0,0,Pseudo-formalism,"The bash code blocks are executable scripts serving practical purposes (orphan detection, raw text detection, link enumeration). They are tools, not decorative notation."
maintenance-operations-catalogue-should-stage-distillation-into-instructions.md,prose-review,CLEAN,0,0,Redundant restatement,"The opening paragraph sets up the staging-ground concept, ""This note is that staging ground"" closes the introduction, and each subsequent section starts with its own contribution. No section re-explains what a prior section established."
