note,review_type,level,note_warn_count,check_warn_count,check,finding
agent-runtimes-decompose-into-scheduler-context-engine-and-execution-substrate.md,frontmatter-review,CLEAN,0,1,Claim strength,"The decomposition into specifically these three components is contestable — someone could argue for two components (control vs. environment), four (splitting the context engine into retrieval and framing), or entirely different cut lines. The note acknowledges this in its ""Scope limits"" section, which strengthens the claim by being explicit about boundaries. Note status is `seedling`, but the claim is already specific enough to be non-trivial."
agent-statelessness-makes-routing-architectural-not-learned.md,frontmatter-review,CLEAN,0,1,claim-strength,"The claim is specific and contestable. One could argue that persistent memory relaxes the statelessness assumption enough to make routing learned (the note itself acknowledges this in its final paragraph), or that routing is always architectural regardless of consumer type. The title names a specific causal mechanism (statelessness) and a specific consequence (architectural vs. learned), which is a non-obvious position."
agentic-systems-interpret-underspecified-instructions.md,frontmatter-review,CLEAN,0,1,Claim strength,"The framing of LLM behavior as ""interpretation of underspecified instructions"" is genuinely contestable. Many practitioners treat LLM outputs as stochastic outputs of a fixed program -- the ""interpret"" and ""underspecified"" framing is a specific theoretical commitment that someone could reasonably argue against (e.g., by arguing LLMs are better modeled as noisy function approximators, not interpreters)."
agents-md-should-be-organized-as-a-control-plane.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that AGENTS.md should be organized as a ""control plane"" is specific and contestable. Reasonable alternatives exist: organizing it as a comprehensive reference manual, a minimal pointer file, or a flat checklist. The control-plane metaphor carries a non-obvious commitment to functional placement (invariants, routing, escalation) over topical or chronological organization."
agents-navigate-by-deciding-what-to-read-next.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that navigation reduces to a per-pointer read/skip decision is a specific framing, not the only one — someone could argue agents navigate via structured plans, exhaustive scanning, or orchestrator routing. The claim is contestable and carries information."
always-loaded-context-mechanisms-in-agent-harnesses.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title is topical, not a claim. This is appropriate: the note is a seedling-status survey cataloguing four mechanisms, which falls squarely under the exception for ""multi-claim specs and frameworks"" and ""exploratory/seedling notes."""
apparent-success-is-an-unreliable-health-signal-in-framework-owned-tool-loops.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is non-obvious and contestable. A reasonable counterargument is that framework-level logging already makes workaround paths visible, or that artifact-level success is the only metric that matters. The title stakes a specific position rather than stating a truism."
areas-exist-because-useful-operations-require-reading-notes-together.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is that areas are justified by operational requirements (reading-together), not by taxonomic tidiness or navigational convenience. Someone could reasonably argue areas exist for organizational clarity or discoverability independent of read-together operations. The claim is specific and contestable."
automated-synthesis-is-missing-good-oracles.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and non-obvious. Someone could reasonably argue that LLM self-evaluation, embedding similarity, or composite weak signals already provide adequate oracles for synthesis. The note's `speculative` status is consistent with this being a genuine, contestable claim rather than a truism."
automated-tests-for-text.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title is topical, not a claim. This is appropriate: the note describes a multi-level testing framework rather than arguing a single point. Topical titles are correct for framework notes per the exceptions list."
automating-kb-learning-is-an-open-problem.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title reads as a status assertion (""X is an open problem"") rather than a falsifiable claim. However, the note has `status: speculative` and is an exploratory multi-section treatment covering evaluation gaps, quality gates, surfacing rate, and oracle difficulty — it surveys a problem space rather than arguing a single point. The exceptions clause for exploratory/seedling notes and multi-claim frameworks applies. No sharpening needed."
bitter-lesson-boundary.md,frontmatter-review,CLEAN,0,1,Claim strength,"""The bitter lesson has a boundary"" is contestable — many practitioners treat the bitter lesson as universal, so asserting a boundary is a substantive claim that someone knowledgeable could argue against."
bounded-context-orchestration-model.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title is topical, not a claim. This is appropriate: the note defines a multi-component formal model with a worked example and open questions, fitting the ""multi-claim specs and frameworks"" exception. The note's seedling status further exempts it from the claim-title expectation."
brainstorming-how-reach-informs-kb-design.md,frontmatter-review,CLEAN,0,1,Claim strength,"Title is topical, not phrased as a claim. The note is status: seedling, which is an explicit exception — seedling notes are exploratory and not expected to assert firm claims."
brainstorming-how-to-enrich-web-search.md,frontmatter-review,CLEAN,0,1,Claim strength,"Title is topical, not a claim. The note has status: seedling and is explicitly framed as brainstorming/design exploration. The claim-strength check exempts exploratory/seedling notes where ideas are not firm enough to assert as claims."
capability-placement-should-follow-autonomy-readiness.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title asserts a specific, non-obvious organizing variable — autonomy readiness — for capability placement. Someone could reasonably argue placement should follow frequency of use, discoverability, or implementation complexity instead, or that all capabilities should be exposed as skills regardless of readiness level. The claim is genuinely contestable."
changing-requirements-conflate-genuine-change-with-disambiguation-failure.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is non-obvious and contestable. Most agile practitioners treat ""changing requirements"" as a single phenomenon; the assertion that it conflates two distinct failure modes with different remedies is a specific insight someone could push back on (e.g., arguing the distinction is academic and both are adequately handled by short iterations regardless)."
claim-notes-should-use-toulmin-derived-sections-for-structured-argument.md,frontmatter-review,CLEAN,0,1,Claim strength,"Contestable -- someone could argue Toulmin sections are too rigid for KB notes, that free-form argument is preferable, or that the scaffold creates flow problems (the note itself acknowledges this in Caveats). Not a truism."
claw-learning-is-broader-than-retrieval.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is genuinely contestable. Someone could argue that all agentic actions reduce to retrieval (the note itself acknowledges this counter-position: ""You *can* frame all of these as answering a question"") and that a retrieval-oriented learning loop is sufficient. The note takes a specific side in that debate."
claw-learning-loops-must-improve-action-capacity-not-just-retrieval.md,frontmatter-review,CLEAN,0,1,Claim strength,"Contestable. The note itself acknowledges the opposing position: ""You can frame each of these as answering a question"" — someone could reasonably argue that retrieval IS the fundamental primitive and action capacity reduces to it. The title takes a specific side in that debate."
codification-and-relaxing-navigate-the-bitter-lesson-boundary.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is contestable: someone could argue that systems should commit to one regime rather than maintaining a hybrid codify/relax strategy, or that the boundary isn't navigable (you just guess wrong sometimes). The title names a specific navigational strategy, not a truism."
codification.md,frontmatter-review,CLEAN,0,1,claim-strength,"The title is topical, not phrased as a claim. Topical titles are the correct form for definitional notes (term pinning), which is what this note is. No weak-claim issue applies."
codified-scheduling-patterns-can-turn-tools-into-hidden-schedulers.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable: someone could argue that embedding scheduling in tools is architecturally fine, or that the tool/scheduler distinction is artificial. The hedged ""can"" is appropriate for a seedling-status note. Not a truism."
constraining-and-distillation-both-trade-generality-for-reliability-speed-and-cost.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that both mechanisms trade generality for the same compound (reliability, speed, cost) is contestable. Someone could argue distillation is pure compression without generality loss, or that constraining's gains are not always in all three compound dimensions simultaneously. The claim is specific enough to carry information."
constraining-during-deployment-is-continuous-learning.md,frontmatter-review,CLEAN,0,1,Claim strength,"Many ML practitioners would argue continuous learning requires weight updates; calling constraining a form of learning is substantive and contestable. The note itself acknowledges this boundary (""not all continuous learning is constraining"") which confirms the claim is doing real work."
constraining.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title is a bare topic, not a claim. This is explicitly a definitional note (term pinning for the KB vocabulary, description prefixed with ""Definition —""), which is a listed exception to the claim-title expectation. A bare concept name is correct here."
context-efficiency-is-the-central-design-concern-in-agent-systems.md,frontmatter-review,CLEAN,0,1,Claim strength,"""Central design concern"" is a contestable prioritization claim. Someone could reasonably argue that reliability, tool design, or planning are more central than context efficiency. The note makes a specific argument for why context deserves priority (lowest degree of freedom, unitary channel, soft degradation). Not a truism."
continuous-learning-requires-durability-not-weight-updates.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that continuous learning requires durability rather than weight updates is genuinely contestable -- most ML practitioners would define continuous learning as online or incremental weight updates. The note takes a specific, non-obvious position grounded in Simon's definition. Not a truism."
decomposition-heuristics-for-bounded-context-scheduling.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title is topical, not phrased as a claim. This is appropriate: the note collects multiple working heuristics under seedling status, which falls under the multi-claim and seedling exceptions where topical titles are correct."
deploy-time-learning-is-agile-for-human-ai-systems.md,frontmatter-review,CLEAN,0,1,Claim strength,"The analogy claim is specific and contestable — someone could argue deploy-time learning is fundamentally different from agile (different failure modes, different media constraints, the analogy misleads more than it illuminates). Not a truism. Note also has `status: seedling`, which would excuse weaker claims, but this one stands on its own."
deterministic-validation-should-be-a-script.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title is specific and contestable — someone could argue that maintaining a separate script isn't worth the engineering cost, or that a unified LLM-based validation path is simpler. The review instruction itself cites this exact title as a PASS example for this check."
directory-scoped-types-are-cheaper-than-global-types.md,frontmatter-review,CLEAN,0,1,claim-strength,"The claim is specific and contestable: someone could argue global types provide cross-directory consistency worth the context cost, or that on-demand loading makes the cost moot. The note itself acknowledges this tension in the ""Why this doesn't happen in programming"" section. Not a truism."
discovery-is-seeing-the-particular-as-an-instance-of-the-general.md,frontmatter-review,CLEAN,0,1,claim-strength,"The claim is specific and contestable: one could argue discovery proceeds by deduction from theory, by serendipitous accident, or by systematic search rather than by recognition of instances under a newly posited general. The Polya-influenced position that discovery has a dual co-arising structure is a substantive philosophical commitment, not a truism."
distillation-status-determines-directory-placement.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is contestable: one could argue loading frequency, topic area, or artifact type should determine directory placement instead. The note itself acknowledges these alternatives. The seedling status and ""Hunch"" framing in the description are appropriate for the confidence level, but the claim would be non-trivial even without that qualifier."
distilled-artifacts-need-source-tracking-at-the-source.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is non-obvious and contestable: one could reasonably argue that distilled artifacts should carry provenance links themselves (for auditability), or that tracking should live in a separate metadata layer rather than inline at the source. The note argues a specific design choice with a specific rationale."
document-classification.md,frontmatter-review,CLEAN,0,1,Claim strength,"Title is topical, not phrased as a claim. The note is a `spec` that defines the type taxonomy — topical titles are explicitly excepted for multi-claim specs and frameworks."
document-types-should-be-verifiable.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable. Someone could reasonably argue that document types serve as loose human-readable labels and don't need machine-checkable structural assertions, or that subject-matter classification is sufficient. The note argues a non-obvious position."
effective-context-is-task-relative-and-complexity-relative-not-a-fixed-model-constant.md,frontmatter-review,CLEAN,0,1,claim-strength,"The claim is non-trivial: someone could reasonably argue that a model's context window is a meaningful fixed constant (vendors advertise it as such, benchmarks report it as a scalar). The note argues against that default assumption with specific empirical evidence. Not a truism."
elicitation-requires-maintained-question-generation-systems.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that elicitation *requires* maintained systems is contestable -- one could argue ad hoc probing suffices, or that models will self-activate relevant knowledge without structured question pipelines. The ""maintained"" qualifier is specifically non-obvious, asserting that static checklists decay and continuous lifecycle management is necessary."
enforcement-without-structured-recovery-is-incomplete.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is contestable: one could reasonably argue that enforcement is complete at detection/blocking and that recovery is a separate architectural concern, not a gap in enforcement itself. The note's own open questions section acknowledges this tension explicitly. The title takes a specific, non-obvious position."
entropy-management-must-scale-with-generation-throughput.md,frontmatter-review,CLEAN,0,1,Claim strength,"The proportionality claim is contestable: someone could reasonably argue that periodic batch cleanup suffices regardless of generation rate, or that constraining generation quality (better prompts, stricter templates) matters more than scaling post-hoc cleanup. The claim takes a specific, non-obvious position."
ephemeral-computation-prevents-accumulation.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that ephemeral computation *prevents* accumulation is specific and contestable — one could argue ephemeral systems can still accumulate via logging, selective persistence, or side channels. The note takes a definite architectural stance (the ephemeral/accumulating fork is structural, not incidental), which is non-obvious enough to be worth asserting."
error-correction-works-above-chance-oracles-with-decorrelated-checks.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is non-obvious and contestable. Someone could reasonably argue that above-chance oracles are insufficient without hard verification (the MAKER paper's position), or that decorrelation among LLM checks is practically unachievable given shared training data. The note explicitly addresses these counterpositions (content bias shared across model families, naive repetition producing correlated checks). This is a genuine claim, not a truism."
evaluation-automation-is-phase-gated-by-comprehension.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that automation is phase-gated by comprehension is contestable: a practitioner could argue that automated discovery of failure modes (e.g., clustering model outputs) can substitute for manual comprehension, or that starting with automated evals and iterating is faster. The note argues a specific sequencing dependency that is non-obvious."
evolving-understanding-needs-re-distillation-not-composition.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is genuinely contestable: many knowledge-management practitioners advocate atomic composable notes as the universal unit, and the note itself acknowledges this tension with `short-composable-notes-maximize-combinatorial-discovery`. Someone could reasonably argue that better tooling (automated reconciliation, smart loading) eliminates the need for re-distillation. The claim stakes out a specific position."
execution-indeterminism-is-a-property-of-the-sampling-process.md,frontmatter-review,CLEAN,0,1,claim-strength,"The claim that indeterminism is a property of the sampling process (not the specification) is genuinely contestable — someone could argue that infrastructure non-determinism (floating-point, batching) means it is not purely a sampling property, or that the indeterminism/underspecification boundary is blurrier than the note claims. The note's seedling status further lowers the bar, but the claim clears it regardless."
files-not-database.md,frontmatter-review,CLEAN,0,1,claim-strength,"Contestable claim — many engineers would argue databases are superior even early on (structured queries, ACID guarantees, relational integrity). The note itself acknowledges Graphiti as a strong counterexample, confirming the claim is non-trivial."
first-principles-reasoning-selects-for-explanatory-reach-over-adaptive-fit.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable -- one could argue first-principles reasoning is about logical deduction from axioms rather than selecting for ""reach,"" or that adaptive knowledge can also generalize beyond its training distribution. The note takes a substantive position by mapping first-principles reasoning onto Deutsch's framework."
frontloading-spares-execution-context.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable. Someone could argue that execution context is not the primary bottleneck, that frontloading trades away freshness and flexibility for marginal savings, or that runtime derivation is preferable because it adapts to changing state. The claim takes a definite position."
human-llm-differences-are-load-bearing-for-knowledge-system-design.md,frontmatter-review,CLEAN,0,1,Claim strength,"""Load-bearing"" is a specific and contestable modifier -- it asserts structural dependence, not merely relevance. Someone could reasonably argue that LLMs are sufficiently human-like that human-oriented knowledge designs work without modification, or that the differences are too volatile to design around. The claim carries genuine information. (Also a seedling, so the bar is lower.)"
human-writing-structures-transfer-to-llms-because-failure-modes-overlap.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable -- someone could argue transfer works for other reasons (training distribution activation, not failure mode overlap) or that the failure modes diverge too much. Not a truism."
in-context-learning-presupposes-context-engineering.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is genuinely contestable. Amodei and others treat in-context learning as a standalone capability of large-context models; asserting that it presupposes an entire engineering discipline (context engineering) is a specific, non-obvious position that the body must argue for."
indirection-is-costly-in-llm-instructions.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that indirection is costly in LLM instructions is specific and non-obvious -- it identifies a cost-model difference between traditional programming and prompt authoring that someone could reasonably contest (e.g., arguing LLMs handle variable substitution fine, or that flexibility outweighs the overhead). Not a truism."
information-value-is-observer-relative.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is contestable: classical information theory (Shannon, Kolmogorov) explicitly abstracts away the observer, and the note itself names this as the exception. A knowledgeable reader from that tradition could argue the opposite, so this is not a truism."
inspectable-substrate-not-supervision-defeats-the-blackbox-problem.md,frontmatter-review,CLEAN,0,1,Claim strength,"Contestable: Chollet's own position implicitly argues the opposite (agentic coding produces blackboxes like ML), and many practitioners would argue supervision is necessary regardless of substrate. The claim takes a specific, non-obvious stance."
instruction-specificity-should-match-loading-frequency.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is non-obvious and contestable. Someone could reasonably argue that all instructions should be always-loaded for reliability (eliminating the risk of missing a needed instruction), or that loading frequency should be driven by task type rather than instruction specificity. The note argues a specific design principle rather than a truism."
instructions-are-skills-without-automatic-routing.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that instructions ARE skills (minus routing) is contestable — someone could argue instructions are a fundamentally different artifact type, or that all reusable procedures should have automatic routing. The title names a specific architectural equivalence that carries real design commitment."
kb-goals-in-always-loaded-context-guide-inclusion-decisions.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable: one could reasonably argue that scope can be inferred from existing notes without explicit goals, or that goals belong in a separate on-demand file rather than always-loaded context. The note argues a particular placement (always-loaded control-plane) for a particular purpose (inclusion filtering), which is a non-obvious design choice."
knowledge-storage-does-not-imply-contextual-activation.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable. A common assumption is that a model that can answer correctly when asked will also apply that knowledge proactively during task execution. The note argues against this, identifying a distinct failure regime. Someone could reasonably argue that sufficient context or better prompting closes the gap, making this a genuine claim rather than a truism."
legal-drafting-solves-the-same-problem-as-context-engineering.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that legal drafting solves the ""same problem"" is specific and contestable. Someone could reasonably argue law addresses social governance while context engineering addresses machine instruction, or that the similarity is superficial metaphor rather than structural. The note itself acknowledges the parallel has limits and distinguishes structural from merely metaphorical similarity. Note status is seedling, but the title already takes a firm enough position."
link-graph-plus-timestamps-enables-make-like-staleness-detection.md,frontmatter-review,CLEAN,0,1,claim-strength,"The claim is specific and contestable. Someone could reasonably argue that pairwise timestamp comparison is too noisy to be useful, or that most staleness arises from diffuse context drift rather than specific target changes (the note itself names this counterargument in ""What would defeat this claim""). This is not a truism."
link-strength-is-encoded-in-position-and-prose.md,frontmatter-review,CLEAN,0,1,claim-strength,"The claim is contestable: someone could argue link strength should be explicit metadata rather than inferred from position and prose (the note itself explores this alternative), or that all links should be treated as equal-weight edges. This is a specific, non-obvious architectural observation, not a truism."
linking-theory.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title is a topical title, not a claim, and the note has status: seedling — the exception for exploratory notes applies. The note is explicitly building toward a theory and has not committed to a single claim yet. A topical title is correct here."
llm-context-is-a-homoiconic-medium.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that LLM context is homoiconic is genuinely contestable -- one could argue homoiconicity requires first-class eval/quote operations on the shared representation, not merely a shared surface format (text). The analogy to Lisp is specific and non-obvious enough to carry information. The note's seedling status would also exempt it from strict claim-strength requirements, but the claim holds on its own merits."
llm-context-is-composed-without-scoping.md,frontmatter-review,CLEAN,0,1,Claim strength,"Contestable: someone could argue that role markers (system/user/assistant) and XML delimiters already provide scoping. The note itself acknowledges these as ""weak conventions"" and argues they fall short of real scoping -- which is precisely the kind of specific, debatable position a claim title should stake out."
llm-learning-phases-fall-between-human-learning-modes.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is genuinely contestable. Many practitioners do attempt 1:1 mappings (training = education, context = working memory), and the note argues against that common default. Someone could reasonably defend the 1:1 mapping as a useful enough approximation. The seedling status is also consistent with a real claim rather than a placeholder."
llm-mediated-schedulers-are-a-degraded-variant-of-the-clean-model.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that LLM-mediated scheduling is specifically a *degraded variant* rather than a different-but-valid paradigm is contestable — someone could argue that conversational scheduling has emergent strengths (flexible replanning, natural-language reasoning about priorities) that make it a distinct model, not merely a worse one. The claim takes a specific architectural position."
maintenance-operations-catalogue-should-stage-distillation-into-instructions.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that a catalogue is the right staging form before promotion to instructions is specific and contestable. One could argue operations should go directly into instructions without a staging intermediary, or that a different staging mechanism (task backlog, log entries) would work better."
mechanistic-constraints-make-popperian-kb-recommendations-actionable.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that KB mechanics specifically make Popperian recommendations actionable is contestable -- someone could argue the recommendations stand on their own philosophical merits without needing grounding in bounded-context constraints, or that the mapping from KB mechanics to Popper is too loose to call ""actionable."" Specific and non-trivial."
memory-management-policy-is-learnable-but-oracle-dependent.md,frontmatter-review,CLEAN,0,1,Claim strength,"The conjunction is genuinely contestable on both halves. Someone could argue memory management policy is too context-dependent to learn reliably, or that self-supervised signals could remove the oracle dependency. The ""but oracle-dependent"" qualifier is the specific, non-obvious part — it narrows a positive result (learnable) with a concrete limitation."
methodology-enforcement-is-constraining.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim identifies methodology enforcement as an instance of constraining -- a non-obvious mapping between a practical domain (how we enforce KB practices) and a theoretical concept (the constraining gradient). Someone could reasonably argue that enforcement has dimensions constraining does not capture, or that the analogy is superficial. The claim is specific and contestable."
minimum-viable-vocabulary-is-the-set-of-names-that-maximally-reduces-extraction-cost-for-a-bounded-observer.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable. Someone could argue that vocabulary is not the right unit of extraction cost reduction (perhaps schemas or worked examples reduce extraction cost more effectively), or that the optimization framing mischaracterizes what is actually a satisficing problem. The claim does real work -- it is not a truism."
notes-need-quality-scores-to-scale-curation.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is contestable — someone could reasonably argue that simpler approaches (status filtering alone, better search heuristics, or manual curation) suffice and that composite quality scores are over-engineering. The note itself acknowledges the cheapest option is a hard status filter, reinforcing that the ""need"" for scores is a design judgment, not a truism."
operational-signals-that-a-component-is-a-relaxing-candidate.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title is topical rather than a claim -- it names a catalogue (""operational signals that..."") rather than asserting a contestable proposition. This is appropriate: the note is a multi-signal framework with seedling status, not a single-claim argument. Topical titles are correct for multi-claim catalogues per the exceptions list."
oracle-strength-spectrum.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title is topical, not claim-form, and the note is explicitly an exploratory seedling (""The framework is speculative; the individual hypotheses need testing""). The seedling/exploratory exception applies — a topical title is the correct choice here. The maturation path at the end of the note identifies five specific claims that should be extracted as the note matures, which is exactly the right approach."
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable -- someone could argue that embedding hygiene reminders in always-loaded routing is fine because the overhead is negligible, or that agents can skip irrelevant instructions without meaningful cost. This is a genuine architectural opinion, not a truism."
pointer-design-tradeoffs-in-progressive-disclosure.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title is topical, not phrased as a claim. This is appropriate: the note is a seedling-status framework analyzing a three-dimensional design space with a comparison table and design implications, not arguing a single contestable point. Falls under the multi-claim framework and seedling exceptions."
process-structure-and-output-structure-are-independent-levers.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that these two dimensions are independent is specific and contestable. Someone could argue output format inherently shapes reasoning (format-as-forcing-function), or that process constraints always leave output-structural traces. The note itself acknowledges the ablation gap. This is a non-obvious analytical distinction, not a truism."
prompt-ablation-converts-human-insight-to-deployable-framing.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable. Someone could argue that ablation is overkill (just pick the framing that seems right), that the conversion is too lossy to be useful, or that human insight doesn't reliably translate to agent-executable framings. The note itself acknowledges the conversion is ""inherently lossy,"" which means the title is asserting something non-obvious: that the lossy conversion is still worth doing. The seedling status is also consistent with asserting a claim that needs further evidence."
quality-signals-for-kb-evaluation.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title is topical, not phrased as a claim. The exceptions apply: the note is exploratory/speculative (status: speculative), cataloguing candidate signals rather than asserting a thesis, so a topical title is the correct choice here. No false claim to sharpen."
reverse-compression-is-the-failure-mode-where-llm-output-expands-without-adding-information.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title classifies a specific phenomenon as a failure mode — someone could reasonably argue that expansion sometimes adds value or that ""information"" is the wrong axis. This is a real, contestable framing claim. Additionally, the note's status is `seedling`, which gives further latitude."
rlm-has-the-model-write-ephemeral-orchestrators-over-sub-agents.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title makes a specific architectural characterization — that the model *writes* orchestrators rather than *being* the scheduler, and that these orchestrators are ephemeral. Someone could contest the framing (e.g., argue the orchestrators are recoverable from logs, or that ""ephemeral"" undersells the design's intent). Not a truism. Note is also status: seedling, so lighter scrutiny applies."
scenario-decomposition-drives-architecture.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is contestable — someone could argue that abstract operation analysis (read/write/search) is sufficient for deriving architecture, or that architecture should be driven by performance constraints, team structure, or other forces. The note explicitly contrasts its approach with the abstract read/write analysis in the ADR it extends, confirming this is a genuine position rather than a truism."
scheduler-llm-separation-exploits-an-error-correction-asymmetry.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable: one could argue the separation is better motivated by context efficiency alone, or that the error-correction framing overstates the asymmetry for modern long-context models. The note itself marks the claim as conjectural, which is consistent with the speculative status."
semantic-review-catches-content-errors-that-structural-validation-cannot.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim that a class of content errors exists beyond structural validation's reach is specific and contestable — someone could argue that sufficiently rich schemas or deterministic heuristics could approximate these checks. The note names four concrete checks and a motivating case, giving the claim real content. Additionally, the note's `status: seedling` provides further exception room."
semantic-sub-goals-that-exceed-one-context-window-become-scheduling-problems.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and contestable — someone could argue that larger context windows eliminate the problem, that retrieval-based approaches avoid scheduling entirely, or that the result is a parallelization problem rather than a scheduling one. The note is also marked `status: seedling`, which would excuse a weaker claim, but the claim is strong regardless."
session-history-should-not-be-the-default-next-context.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is specific and non-obvious. Many real systems (chat UIs, framework-owned tool loops) do default to session history as next context, and practitioners could reasonably argue that continuity is the right default. The note argues against a common design choice, not a truism."
short-composable-notes-maximize-combinatorial-discovery.md,frontmatter-review,CLEAN,0,1,Claim strength,"Contestable: someone could argue longer, context-rich notes produce better discoveries because they preserve argument coherence (the note itself acknowledges this tension in ""Tension with argument coherence""). This is a real position, not a truism."
silent-disambiguation-is-the-semantic-analogue-of-tool-fallback.md,frontmatter-review,CLEAN,0,1,Claim strength,The claim that semantic disambiguation and tool fallback share the same observability structure is specific and contestable — someone could argue the two are fundamentally different (tool fallback is operational and detectable via error codes; semantic ambiguity has no error signal at all). The analogy is doing real work.
skills-derive-from-methodology-through-distillation.md,frontmatter-review,CLEAN,0,1,Claim strength,"The claim is genuinely contestable — one could argue skills are codified methodology (medium change) or constrained methodology (narrowing behavior), or that ""distillation"" is the wrong metaphor. The note itself treats these as live alternatives and argues against them. The seedling status is noted but does not affect this check; the title makes a real claim regardless."
soft-bound-traditions-as-sources-for-context-engineering-strategies.md,frontmatter-review,CLEAN,0,1,Claim strength,"Title is topical rather than claim-shaped. This is appropriate: the note is a seedling-status survey cataloging twelve traditions, not arguing a single point. Seedling notes and multi-claim surveys are explicitly excepted from requiring claim-shaped titles."
solve-low-degree-of-freedom-subproblems-first-to-avoid-blocking-better-designs.md,frontmatter-review,CLEAN,0,1,Claim strength,"The ordering heuristic is specific and non-obvious — someone could reasonably advocate solving the highest-value or easiest subproblem first, or argue that degrees of freedom are too hard to estimate upfront. The claim carries real information."
spec-mining-as-codification.md,frontmatter-review,CLEAN,0,1,claim-strength,"The title asserts that spec mining is THE operational mechanism for codification — a specific, contestable claim. Someone could argue codification has other mechanisms (top-down formal specification, design-by-contract) or that spec mining is one of several rather than the primary one."
specification-level-separation-recovers-scoping-before-it-recovers-error-correction.md,frontmatter-review,CLEAN,0,1,Claim strength,"The title asserts a specific ordering: scoping benefits arrive before error-correction benefits when separation stays at the specification level. This is non-obvious and contestable -- someone could argue that specification-level approaches recover some error correction early (e.g., compile-time structural validation) or that the two arrive together. The claim carries real information."
